committee,lgno,name,term,sessionPeriod,isCoChairman,
內政委員會,00080,楊鎮浯,9,2,N,
內政委員會,00084,趙天麟,9,2,Y,
內政委員會,00102,賴瑞隆,9,2,N,
外交及國防委員會,00001,王金平,9,2,N,
外交及國防委員會,00003,王定宇,9,2,N,
外交及國防委員會,00009,江啟臣,9,2,N,
外交及國防委員會,00018,呂玉玲,9,2,Y,
外交及國防委員會,00019,呂孫綾,9,2,N,
外交及國防委員會,00030,林昶佐,9,2,N,
外交及國防委員會,00045,徐志榮,9,2,N,
外交及國防委員會,00048,馬文君,9,2,N,
外交及國防委員會,00063,陳亭妃,9,2,N,
外交及國防委員會,00086,劉世芳,9,2,N,
外交及國防委員會,00092,蔡適應,9,2,N,
外交及國防委員會,00108,羅致政,9,2,Y,
外交及國防委員會,00111,蘇嘉全,9,2,N,
經濟委員會,00004,王惠美,9,2,N,
經濟委員會,00006,孔文吉,9,2,N,
經濟委員會,00028,林岱樺,9,2,N,
經濟委員會,00036,邱志偉,9,2,N,
經濟委員會,00037,邱議瑩,9,2,N,
經濟委員會,00044,徐永明,9,2,N,
經濟委員會,00049,高志鵬,9,2,N,
經濟委員會,00054,張麗善,9,2,N,
經濟委員會,00062,陳明文,9,2,N,
經濟委員會,00076,黃偉哲,9,2,Y,
經濟委員會,00082,廖國棟Sufin．Siluko,9,2,N,
經濟委員會,00083,管碧玲,9,2,Y,
經濟委員會,00091,蔡培慧,9,2,N,
經濟委員會,00110,蘇治芬,9,2,N,
經濟委員會,00112,蘇震清,9,2,N,
財政委員會,00005,王榮璋,9,2,Y,
財政委員會,00008,江永昌,9,2,N,
財政委員會,00011,余宛如,9,2,N,
財政委員會,00014,吳秉叡,9,2,N,
財政委員會,00071,陳賴素美,9,2,N,
財政委員會,00072,曾銘宗,9,2,N,
財政委員會,00073,費鴻泰,9,2,N,
財政委員會,00077,黃國昌,9,2,N,
財政委員會,00099,盧秀燕,9,2,N,
財政委員會,00101,賴士葆,9,2,Y,
財政委員會,00107,羅明才,9,2,N,
財政委員會,00114,施義芳,9,2,N,
財政委員會,00117,邱泰源,9,2,N,
教育及文化委員會,00010,何欣純,9,2,Y,
教育及文化委員會,00013,吳志揚,9,2,N,
教育及文化委員會,00015,吳思瑤,9,2,N,
教育及文化委員會,00039,柯志恩,9,2,N,
教育及文化委員會,00050,高金素梅,9,2,N,
教育及文化委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,2,N,
教育及文化委員會,00053,張廖萬堅,9,2,N,
教育及文化委員會,00057,許智傑,9,2,N,
教育及文化委員會,00070,陳學聖,9,2,Y,
教育及文化委員會,00078,黃國書,9,2,N,
教育及文化委員會,00093,蔣乃辛,9,2,N,
教育及文化委員會,00104,鍾佳濱,9,2,N,
教育及文化委員會,00109,蘇巧慧,9,2,N,
教育及文化委員會,00115,李麗芬,9,2,N,
交通委員會,00020,李昆澤,9,2,Y,
交通委員會,00024,李鴻鈞,9,2,N,
交通委員會,00029,林俊憲,9,2,N,
交通委員會,00064,陳素月,9,2,N,
交通委員會,00066,陳雪生,9,2,Y,
交通委員會,00068,陳歐珀,9,2,N,
交通委員會,00081,葉宜津,9,2,N,
交通委員會,00085,趙正宇,9,2,N,
交通委員會,00088,劉櫂豪,9,2,N,
交通委員會,00095,鄭天財Sra．Kacaw,9,2,N,
交通委員會,00096,鄭運鵬,9,2,N,
交通委員會,00098,鄭寶清,9,2,N,
交通委員會,00100,蕭美琴,9,2,N,
交通委員會,00105,簡東明Uliw．Qaljupayare,9,2,N,
交通委員會,00106,顏寬恒,9,2,N,
司法及法制委員會,00007,尤美女,9,2,Y,
司法及法制委員會,00026,周春米,9,2,N,
司法及法制委員會,00027,周陳秀霞,9,2,N,
司法及法制委員會,00031,林為洲,9,2,N,
司法及法制委員會,00033,林德福,9,2,N,
司法及法制委員會,00040,柯建銘,9,2,N,
司法及法制委員會,00041,段宜康,9,2,N,
司法及法制委員會,00052,張宏陸,9,2,N,
司法及法制委員會,00056,許淑華,9,2,Y,
司法及法制委員會,00058,許毓仁,9,2,N,
司法及法制委員會,00089,蔡其昌,9,2,N,
司法及法制委員會,00090,蔡易餘,9,2,N,
司法及法制委員會,00116,郭正亮,9,2,N,
社會福利及衛生環境委員會,00002,王育敏,9,2,N,
社會福利及衛生環境委員會,00012,吳玉琴,9,2,Y,
社會福利及衛生環境委員會,00016,吳焜裕,9,2,N,
社會福利及衛生環境委員會,00022,李彥秀,9,2,N,
社會福利及衛生環境委員會,00032,林淑芬,9,2,N,
社會福利及衛生環境委員會,00034,林靜儀,9,2,N,
社會福利及衛生環境委員會,00043,洪慈庸,9,2,N,
社會福利及衛生環境委員會,00060,陳宜民,9,2,N,
社會福利及衛生環境委員會,00065,陳曼麗,9,2,N,
社會福利及衛生環境委員會,00069,陳瑩,9,2,Y,
社會福利及衛生環境委員會,00074,黃秀芳,9,2,N,
社會福利及衛生環境委員會,00079,楊曜,9,2,N,
社會福利及衛生環境委員會,00087,劉建國,9,2,N,
社會福利及衛生環境委員會,00094,蔣萬安,9,2,N,
社會福利及衛生環境委員會,00103,鍾孔炤,9,2,N,
程序委員會,00002,王育敏,9,2,N,
程序委員會,00005,王榮璋,9,2,N,
程序委員會,00007,尤美女,9,2,N,
程序委員會,00009,江啟臣,9,2,Y,
程序委員會,00011,余宛如,9,2,N,
程序委員會,00012,吳玉琴,9,2,N,
程序委員會,00016,吳焜裕,9,2,N,
程序委員會,00022,李彥秀,9,2,N,
程序委員會,00033,林德福,9,2,N,
程序委員會,00034,林靜儀,9,2,N,
程序委員會,00041,段宜康,9,2,Y,
程序委員會,00044,徐永明,9,2,N,
程序委員會,00061,陳怡潔,9,2,N,
程序委員會,00065,陳曼麗,9,2,N,
程序委員會,00072,曾銘宗,9,2,N,
程序委員會,00091,蔡培慧,9,2,N,
程序委員會,00101,賴士葆,9,2,N,
程序委員會,00103,鍾孔炤,9,2,N,
程序委員會,00116,郭正亮,9,2,N,
紀律委員會,00005,王榮璋,9,2,N,
紀律委員會,00007,尤美女,9,2,N,
紀律委員會,00010,何欣純,9,2,N,
紀律委員會,00012,吳玉琴,9,2,N,
紀律委員會,00018,呂玉玲,9,2,N,
紀律委員會,00020,李昆澤,9,2,Y,
紀律委員會,00056,許淑華,9,2,Y,
紀律委員會,00066,陳雪生,9,2,N,
紀律委員會,00067,陳超明,9,2,Y,
紀律委員會,00069,陳瑩,9,2,Y,
紀律委員會,00070,陳學聖,9,2,Y,
紀律委員會,00076,黃偉哲,9,2,Y,
紀律委員會,00083,管碧玲,9,2,N,
紀律委員會,00084,趙天麟,9,2,N,
紀律委員會,00101,賴士葆,9,2,Y,
紀律委員會,00108,羅致政,9,2,Y,
經費稽核委員會,00010,何欣純,9,2,N,
經費稽核委員會,00036,邱志偉,9,2,N,
經費稽核委員會,00050,高金素梅,9,2,N,
經費稽核委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,2,N,
經費稽核委員會,00055,莊瑞雄,9,2,N,
經費稽核委員會,00060,陳宜民,9,2,Y,
經費稽核委員會,00076,黃偉哲,9,2,Y,
經費稽核委員會,00095,鄭天財Sra．Kacaw,9,2,Y,
經費稽核委員會,00099,盧秀燕,9,2,N,
內政委員會,00017,吳琪銘,9,3,N,
內政委員會,00025,谷辣斯．尤達卡Kolas Yotaka,9,3,N,
內政委員會,00035,林麗蟬,9,3,N,
內政委員會,00038,姚文智,9,3,Y,
內政委員會,00042,洪宗熠,9,3,N,
內政委員會,00052,張宏陸,9,3,N,
內政委員會,00059,陳其邁,9,3,N,
內政委員會,00061,陳怡潔,9,3,N,
內政委員會,00072,曾銘宗,9,3,Y,
內政委員會,00075,黃昭順,9,3,N,
內政委員會,00084,趙天麟,9,3,N,
內政委員會,00095,鄭天財Sra．Kacaw,9,3,N,
內政委員會,00102,賴瑞隆,9,3,N,
內政委員會,00106,顏寬恒,9,3,N,
外交及國防委員會,00001,王金平,9,3,N,
外交及國防委員會,00003,王定宇,9,3,Y,
外交及國防委員會,00009,江啟臣,9,3,Y,
外交及國防委員會,00016,吳焜裕,9,3,N,
外交及國防委員會,00018,呂玉玲,9,3,N,
外交及國防委員會,00019,呂孫綾,9,3,N,
外交及國防委員會,00030,林昶佐,9,3,N,
外交及國防委員會,00048,馬文君,9,3,N,
外交及國防委員會,00055,莊瑞雄,9,3,N,
外交及國防委員會,00058,許毓仁,9,3,N,
外交及國防委員會,00086,劉世芳,9,3,N,
外交及國防委員會,00092,蔡適應,9,3,N,
外交及國防委員會,00108,羅致政,9,3,N,
經濟委員會,00004,王惠美,9,3,N,
經濟委員會,00006,孔文吉,9,3,N,
經濟委員會,00028,林岱樺,9,3,N,
經濟委員會,00036,邱志偉,9,3,N,
經濟委員會,00037,邱議瑩,9,3,Y,
經濟委員會,00044,徐永明,9,3,N,
經濟委員會,00049,高志鵬,9,3,Y,
經濟委員會,00054,張麗善,9,3,N,
經濟委員會,00062,陳明文,9,3,N,
經濟委員會,00067,陳超明,9,3,N,
經濟委員會,00076,黃偉哲,9,3,N,
經濟委員會,00083,管碧玲,9,3,N,
經濟委員會,00100,蕭美琴,9,3,N,
經濟委員會,00110,蘇治芬,9,3,N,
經濟委員會,00112,蘇震清,9,3,N,
財政委員會,00005,王榮璋,9,3,Y,
財政委員會,00008,江永昌,9,3,N,
財政委員會,00011,余宛如,9,3,N,
財政委員會,00014,吳秉叡,9,3,N,
財政委員會,00033,林德福,9,3,N,
財政委員會,00071,陳賴素美,9,3,N,
財政委員會,00073,費鴻泰,9,3,N,
財政委員會,00077,黃國昌,9,3,N,
財政委員會,00099,盧秀燕,9,3,N,
財政委員會,00101,賴士葆,9,3,N,
財政委員會,00107,羅明才,9,3,Y,
財政委員會,00114,施義芳,9,3,N,
財政委員會,00116,郭正亮,9,3,N,
教育及文化委員會,00010,何欣純,9,3,N,
教育及文化委員會,00015,吳思瑤,9,3,N,
教育及文化委員會,00039,柯志恩,9,3,Y,
教育及文化委員會,00050,高金素梅,9,3,N,
教育及文化委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,3,N,
教育及文化委員會,00053,張廖萬堅,9,3,N,
教育及文化委員會,00057,許智傑,9,3,Y,
教育及文化委員會,00063,陳亭妃,9,3,N,
教育及文化委員會,00070,陳學聖,9,3,N,
教育及文化委員會,00091,蔡培慧,9,3,N,
教育及文化委員會,00093,蔣乃辛,9,3,N,
教育及文化委員會,00109,蘇巧慧,9,3,N,
教育及文化委員會,00115,李麗芬,9,3,N,
交通委員會,00020,李昆澤,9,3,N,
交通委員會,00024,李鴻鈞,9,3,N,
交通委員會,00026,周春米,9,3,N,
交通委員會,00029,林俊憲,9,3,N,
交通委員會,00043,洪慈庸,9,3,N,
交通委員會,00047,徐榛蔚,9,3,N,
交通委員會,00064,陳素月,9,3,N,
交通委員會,00066,陳雪生,9,3,N,
交通委員會,00068,陳歐珀,9,3,Y,
交通委員會,00078,黃國書,9,3,N,
交通委員會,00085,趙正宇,9,3,N,
交通委員會,00096,鄭運鵬,9,3,N,
交通委員會,00098,鄭寶清,9,3,Y,
交通委員會,00104,鍾佳濱,9,3,N,
交通委員會,00105,簡東明Uliw．Qaljupayare,9,3,N,
司法及法制委員會,00002,王育敏,9,3,N,
司法及法制委員會,00007,尤美女,9,3,N,
司法及法制委員會,00013,吳志揚,9,3,N,
司法及法制委員會,00021,李俊俋,9,3,N,
司法及法制委員會,00031,林為洲,9,3,N,
司法及法制委員會,00040,柯建銘,9,3,N,
司法及法制委員會,00041,段宜康,9,3,Y,
司法及法制委員會,00080,楊鎮浯,9,3,N,
司法及法制委員會,00081,葉宜津,9,3,N,
司法及法制委員會,00082,廖國棟Sufin．Siluko,9,3,N,
司法及法制委員會,00088,劉櫂豪,9,3,N,
司法及法制委員會,00089,蔡其昌,9,3,N,
司法及法制委員會,00090,蔡易餘,9,3,Y,
司法及法制委員會,00103,鍾孔炤,9,3,N,
司法及法制委員會,00111,蘇嘉全,9,3,N,
社會福利及衛生環境委員會,00012,吳玉琴,9,3,N,
社會福利及衛生環境委員會,00022,李彥秀,9,3,Y,
社會福利及衛生環境委員會,00027,周陳秀霞,9,3,N,
社會福利及衛生環境委員會,00032,林淑芬,9,3,N,
社會福利及衛生環境委員會,00034,林靜儀,9,3,N,
社會福利及衛生環境委員會,00045,徐志榮,9,3,N,
社會福利及衛生環境委員會,00056,許淑華,9,3,N,
社會福利及衛生環境委員會,00060,陳宜民,9,3,N,
社會福利及衛生環境委員會,00065,陳曼麗,9,3,N,
社會福利及衛生環境委員會,00069,陳瑩,9,3,Y,
社會福利及衛生環境委員會,00074,黃秀芳,9,3,N,
社會福利及衛生環境委員會,00079,楊曜,9,3,N,
社會福利及衛生環境委員會,00087,劉建國,9,3,N,
社會福利及衛生環境委員會,00094,蔣萬安,9,3,N,
社會福利及衛生環境委員會,00117,邱泰源,9,3,N,
程序委員會,00002,王育敏,9,3,N,
程序委員會,00009,江啟臣,9,3,N,
程序委員會,00011,余宛如,9,3,N,
程序委員會,00016,吳焜裕,9,3,N,
程序委員會,00022,李彥秀,9,3,N,
程序委員會,00025,谷辣斯．尤達卡Kolas Yotaka,9,3,N,
程序委員會,00026,周春米,9,3,N,
程序委員會,00031,林為洲,9,3,N,
程序委員會,00041,段宜康,9,3,Y,
程序委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,3,N,
程序委員會,00059,陳其邁,9,3,N,
程序委員會,00061,陳怡潔,9,3,N,
程序委員會,00065,陳曼麗,9,3,N,
程序委員會,00072,曾銘宗,9,3,Y,
程序委員會,00082,廖國棟Sufin．Siluko,9,3,N,
程序委員會,00103,鍾孔炤,9,3,N,
程序委員會,00114,施義芳,9,3,N,
程序委員會,00115,李麗芬,9,3,N,
程序委員會,00117,邱泰源,9,3,N,
紀律委員會,00003,王定宇,9,3,N,
紀律委員會,00005,王榮璋,9,3,N,
紀律委員會,00009,江啟臣,9,3,Y,
紀律委員會,00022,李彥秀,9,3,Y,
紀律委員會,00037,邱議瑩,9,3,Y,
紀律委員會,00038,姚文智,9,3,N,
紀律委員會,00039,柯志恩,9,3,Y,
紀律委員會,00041,段宜康,9,3,N,
紀律委員會,00049,高志鵬,9,3,N,
紀律委員會,00057,許智傑,9,3,N,
紀律委員會,00068,陳歐珀,9,3,N,
紀律委員會,00069,陳瑩,9,3,N,
紀律委員會,00072,曾銘宗,9,3,Y,
紀律委員會,00090,蔡易餘,9,3,Y,
紀律委員會,00098,鄭寶清,9,3,Y,
紀律委員會,00107,羅明才,9,3,Y,
經費稽核委員會,00004,王惠美,9,3,N,
經費稽核委員會,00016,吳焜裕,9,3,Y,
經費稽核委員會,00044,徐永明,9,3,N,
經費稽核委員會,00050,高金素梅,9,3,N,
經費稽核委員會,00054,張麗善,9,3,N,
經費稽核委員會,00060,陳宜民,9,3,N,
經費稽核委員會,00065,陳曼麗,9,3,Y,
經費稽核委員會,00071,陳賴素美,9,3,N,
經費稽核委員會,00114,施義芳,9,3,Y,
內政委員會,00017,吳琪銘,9,4,N,
內政委員會,00025,谷辣斯．尤達卡Kolas Yotaka,9,4,N,
內政委員會,00035,林麗蟬,9,4,N,
內政委員會,00038,姚文智,9,4,N,
內政委員會,00042,洪宗熠,9,4,N,
內政委員會,00052,張宏陸,9,4,N,
內政委員會,00059,陳其邁,9,4,N,
內政委員會,00061,陳怡潔,9,4,N,
內政委員會,00072,曾銘宗,9,4,N,
內政委員會,00075,黃昭順,9,4,N,
內政委員會,00084,趙天麟,9,4,N,
內政委員會,00095,鄭天財Sra．Kacaw,9,4,Y,
內政委員會,00102,賴瑞隆,9,4,Y,
內政委員會,00106,顏寬恒,9,4,N,
外交及國防委員會,00001,王金平,9,4,N,
外交及國防委員會,00003,王定宇,9,4,N,
外交及國防委員會,00009,江啟臣,9,4,N,
外交及國防委員會,00016,吳焜裕,9,4,N,
外交及國防委員會,00018,呂玉玲,9,4,N,
外交及國防委員會,00019,呂孫綾,9,4,N,
外交及國防委員會,00030,林昶佐,9,4,N,
外交及國防委員會,00048,馬文君,9,4,Y,
外交及國防委員會,00055,莊瑞雄,9,4,N,
外交及國防委員會,00058,許毓仁,9,4,N,
外交及國防委員會,00086,劉世芳,9,4,N,
外交及國防委員會,00092,蔡適應,9,4,Y,
外交及國防委員會,00108,羅致政,9,4,N,
經濟委員會,00004,王惠美,9,4,N,
經濟委員會,00006,孔文吉,9,4,N,
經濟委員會,00028,林岱樺,9,4,N,
經濟委員會,00036,邱志偉,9,4,Y,
經濟委員會,00037,邱議瑩,9,4,N,
經濟委員會,00044,徐永明,9,4,N,
經濟委員會,00049,高志鵬,9,4,N,
經濟委員會,00054,張麗善,9,4,N,
經濟委員會,00062,陳明文,9,4,N,
經濟委員會,00067,陳超明,9,4,N,
經濟委員會,00076,黃偉哲,9,4,N,
經濟委員會,00083,管碧玲,9,4,N,
經濟委員會,00100,蕭美琴,9,4,N,
經濟委員會,00110,蘇治芬,9,4,Y,
經濟委員會,00112,蘇震清,9,4,N,
財政委員會,00005,王榮璋,9,4,N,
財政委員會,00008,江永昌,9,4,N,
財政委員會,00011,余宛如,9,4,N,
財政委員會,00014,吳秉叡,9,4,N,
財政委員會,00033,林德福,9,4,N,
財政委員會,00071,陳賴素美,9,4,N,
財政委員會,00073,費鴻泰,9,4,Y,
財政委員會,00077,黃國昌,9,4,N,
財政委員會,00099,盧秀燕,9,4,N,
財政委員會,00101,賴士葆,9,4,N,
財政委員會,00107,羅明才,9,4,N,
財政委員會,00114,施義芳,9,4,N,
財政委員會,00116,郭正亮,9,4,Y,
教育及文化委員會,00010,何欣純,9,4,N,
教育及文化委員會,00015,吳思瑤,9,4,N,
教育及文化委員會,00039,柯志恩,9,4,N,
教育及文化委員會,00050,高金素梅,9,4,N,
教育及文化委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,4,N,
教育及文化委員會,00053,張廖萬堅,9,4,Y,
教育及文化委員會,00057,許智傑,9,4,N,
教育及文化委員會,00063,陳亭妃,9,4,N,
教育及文化委員會,00070,陳學聖,9,4,Y,
教育及文化委員會,00091,蔡培慧,9,4,N,
教育及文化委員會,00093,蔣乃辛,9,4,N,
教育及文化委員會,00109,蘇巧慧,9,4,N,
教育及文化委員會,00115,李麗芬,9,4,N,
交通委員會,00020,李昆澤,9,4,N,
交通委員會,00024,李鴻鈞,9,4,N,
交通委員會,00026,周春米,9,4,N,
交通委員會,00029,林俊憲,9,4,N,
交通委員會,00043,洪慈庸,9,4,N,
交通委員會,00047,徐榛蔚,9,4,N,
交通委員會,00064,陳素月,9,4,Y,
交通委員會,00066,陳雪生,9,4,N,
交通委員會,00068,陳歐珀,9,4,N,
交通委員會,00078,黃國書,9,4,N,
交通委員會,00085,趙正宇,9,4,N,
交通委員會,00096,鄭運鵬,9,4,Y,
交通委員會,00098,鄭寶清,9,4,N,
交通委員會,00104,鍾佳濱,9,4,N,
司法及法制委員會,00002,王育敏,9,4,Y,
司法及法制委員會,00007,尤美女,9,4,N,
司法及法制委員會,00013,吳志揚,9,4,N,
司法及法制委員會,00021,李俊俋,9,4,N,
司法及法制委員會,00031,林為洲,9,4,N,
司法及法制委員會,00040,柯建銘,9,4,N,
司法及法制委員會,00041,段宜康,9,4,N,
司法及法制委員會,00080,楊鎮浯,9,4,N,
司法及法制委員會,00081,葉宜津,9,4,N,
司法及法制委員會,00082,廖國棟Sufin．Siluko,9,4,N,
司法及法制委員會,00088,劉櫂豪,9,4,N,
司法及法制委員會,00089,蔡其昌,9,4,N,
司法及法制委員會,00090,蔡易餘,9,4,Y,
司法及法制委員會,00103,鍾孔炤,9,4,N,
司法及法制委員會,00111,蘇嘉全,9,4,N,
社會福利及衛生環境委員會,00012,吳玉琴,9,4,N,
社會福利及衛生環境委員會,00022,李彥秀,9,4,N,
社會福利及衛生環境委員會,00027,周陳秀霞,9,4,N,
社會福利及衛生環境委員會,00032,林淑芬,9,4,N,
社會福利及衛生環境委員會,00034,林靜儀,9,4,Y,
社會福利及衛生環境委員會,00045,徐志榮,9,4,N,
社會福利及衛生環境委員會,00056,許淑華,9,4,N,
社會福利及衛生環境委員會,00060,陳宜民,9,4,N,
社會福利及衛生環境委員會,00065,陳曼麗,9,4,N,
社會福利及衛生環境委員會,00069,陳瑩,9,4,N,
社會福利及衛生環境委員會,00074,黃秀芳,9,4,N,
社會福利及衛生環境委員會,00079,楊曜,9,4,N,
社會福利及衛生環境委員會,00087,劉建國,9,4,N,
社會福利及衛生環境委員會,00094,蔣萬安,9,4,Y,
社會福利及衛生環境委員會,00117,邱泰源,9,4,N,
程序委員會,00002,王育敏,9,4,N,
程序委員會,00009,江啟臣,9,4,N,
程序委員會,00011,余宛如,9,4,N,
程序委員會,00016,吳焜裕,9,4,N,
程序委員會,00022,李彥秀,9,4,N,
程序委員會,00025,谷辣斯．尤達卡Kolas Yotaka,9,4,N,
程序委員會,00026,周春米,9,4,N,
程序委員會,00031,林為洲,9,4,N,
程序委員會,00041,段宜康,9,4,Y,
程序委員會,00051,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,9,4,N,
程序委員會,00059,陳其邁,9,4,N,
程序委員會,00061,陳怡潔,9,4,N,
程序委員會,00065,陳曼麗,9,4,N,
程序委員會,00072,曾銘宗,9,4,Y,
程序委員會,00103,鍾孔炤,9,4,N,
程序委員會,00114,施義芳,9,4,N,
程序委員會,00115,李麗芬,9,4,N,
程序委員會,00117,邱泰源,9,4,N,
紀律委員會,00090,蔡易餘,9,4,N,
經費稽核委員會,00004,王惠美,9,4,N,
經費稽核委員會,00016,吳焜裕,9,4,Y,
經費稽核委員會,00044,徐永明,9,4,N,
經費稽核委員會,00050,高金素梅,9,4,N,
經費稽核委員會,00054,張麗善,9,4,N,
經費稽核委員會,00060,陳宜民,9,4,N,
經費稽核委員會,00065,陳曼麗,9,4,Y,
經費稽核委員會,00071,陳賴素美,9,4,N,
經費稽核委員會,00114,施義芳,9,4,Y,
程序委員會,00033,林德福,9,4,N,
紀律委員會,00002,王育敏,9,4,Y,
紀律委員會,00034,林靜儀,9,4,Y,
紀律委員會,00036,邱志偉,9,4,Y,
紀律委員會,00048,馬文君,9,4,Y,
紀律委員會,00053,張廖萬堅,9,4,Y,
紀律委員會,00064,陳素月,9,4,N,
