製造廠名稱,製造廠地址,登錄號碼,登錄品項,是否在3年有效期間內,有效期限
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","電話式心電圖傳輸器及接收器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心律調節器修復或置換之材料","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","冷凍手術用設備及其附件","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心血管用永久或暫時性之心律調節器電極","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","套管針","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","血管止血器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","無線電波切口探針","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","無線電波切口產生器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","導管尖端壓力傳導器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","可程式設定之診斷性電腦","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","非充氣式止血帶","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","體外式心律器之脈搏產生器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","病患生理信號傳導器及電極線(包含連接線)","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","醫學圖像紀錄傳輸系統","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","臨床電子體溫計","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","食道聽診器附電導體","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","封堵器及其配件","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","鑽孔蓋","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","體外可程式設定心律調節器之脈搏產生器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","分流系統植入用器械","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","神經學科用內視鏡","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","頭皮夾","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","電動頭顱鑽馬達","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","動脈血管繞道術用接頭活塞,多管道接頭或附件","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心肺血管繞道術動脈管血液濾過器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心律不整檢測器和警示器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","血管外血流探頭","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心肺血管繞道術血管內氣體感測器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","心肺血管繞道術冠狀動脈壓力錶","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","凝集儀器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","體外凝集研究之多功能系統","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","自動肝素分析器","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","椎體間融合裝置","Y","2019-11-10"
"台灣大昌華嘉股份有限公司","桃園縣楊梅市瑞坪里梅獅路二段629號","GMP1034","深度電極","Y","2019-11-10"
"愷得醫材科技股份有限公司","桃園市龜山區萬壽路一段492-19號5樓之2、492-20號5樓之1、492-20號5樓之2","GMP0732","嬰兒持續正壓氣道給氧管路組及配件","Y","2019-04-20"
"普生股份有限公司南科廠","高雄市路竹區路科二路61號3樓","GMP1269","血小板濃縮液分離管","Y","2019-03-20"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","再吸收鈣鹽骨洞填充裝置","Y","2019-03-27"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","骨水泥分配器(滅菌)","Y","2019-03-27"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","牙槽骨修復所用的三鈣磷酸鹽","Y","2019-03-27"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","根管充填樹脂","Y","2019-03-27"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","臨床用骨水泥攪拌器 (滅菌)","Y","2019-03-27"
"旭諾生物科技股份有限公司","新北市新莊區新樹路207之4號5樓","GMP1192","手動式骨科手術器械 (滅菌)","Y","2019-03-27"
"聯合骨科器材股份有限公司","新竹市東區科學工業園區園區二路57號1樓","GMP1270","臨床用樣板(滅菌)","Y","2019-03-28"
"中央醫療器材股份有限公司","台北市內湖區瑞光路298號3樓","GMP0106","球囊椎體成形術套組 (滅菌)","Y","2019-03-29"
"中央醫療器材股份有限公司","台北市內湖區瑞光路298號3樓","GMP0106","外科用網片","Y","2019-03-29"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","氣道連接器","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","T形引流器(集水器)","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","呼吸器管路","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","麻醉呼吸管路","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","熱及濕氣凝結器(人工鼻)","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","呼吸管路細菌過濾器","Y","2019-04-05"
"美狄克貿易有限公司","桃園市龜山區龍華里萬壽路一段490號5樓之一","GMP1271","壓力差轉換器","Y","2019-04-05"
"慶暐醫療器材科技股份有限公司","基隆市安樂區武訓街80號","GMP1273","超音波洗牙機","Y","2019-04-14"
"慶暐醫療器材科技股份有限公司","基隆市安樂區武訓街80號","GMP1273","牙科用電刀及其附件","Y","2019-04-14"
"慶暐醫療器材科技股份有限公司","基隆市安樂區武訓街80號","GMP1273","光固化機","Y","2019-04-14"
"慶暐醫療器材科技股份有限公司","基隆市安樂區武訓街80號","GMP1273","骨切割器及其附件","Y","2019-04-14"
"瑞盛醫學科技股份有限公司竹北廠","新竹縣竹北市博愛街789號1樓","GMP1272","血氧飽和測定儀","Y","2019-04-13"
"岡新塑膠工業股份有限公司","新北市鶯歌區二甲里二甲路65-2號","GMP1275","熱及溼氣凝結器(人工鼻)(滅菌)","Y","2019-04-19"
"岡新塑膠工業股份有限公司","新北市鶯歌區二甲里二甲路65-2號","GMP1275","呼吸管路細菌過濾器","Y","2019-04-19"
"暐世生物科技股份有限公司新竹總廠","新竹市香山區中華路六段335號1樓及2樓","GMP1274","葡萄糖試驗系統(含血糖測試儀、血糖試片)","Y","2019-04-19"
"昇曜科技股份有限公司","新北市樹林區東順街82之4號7樓","GMP1276","葡萄糖試驗系統(血糖試紙片)","Y","2019-04-26"
"長庚醫學科技股份有限公司林口廠","新北市泰山區南林路118號2樓","GMP0729","內視鏡及其附件(光源機)","Y","2019-04-26"
"長庚醫學科技股份有限公司林口廠","新北市泰山區南林路118號2樓","GMP0729","螢光攝影系統","Y","2019-04-26"
"長庚醫學科技股份有限公司林口廠","新北市泰山區南林路118號2樓","GMP0729","多功能生理監視器(血壓、血氧、體溫、心跳)","Y","2019-04-26"
"長庚醫學科技股份有限公司林口廠","新北市泰山區南林路118號2樓","GMP0729","血氧飽和測定儀","Y","2019-04-26"
"合鎰技研股份有限公司一廠","台中市西屯區工業區七路2之1號","GMP1277","再吸收鈣鹽骨洞填充裝置","Y","2019-04-26"
"上寰科技有限公司","新北市新店區中正路560巷3號3樓","GMP1279","動力式熱敷墊","Y","2019-04-28"
"富長興股份有限公司","台中市豐原區水源路465號","GMP1281","移動式輪椅昇降器","Y","2019-05-03"
"富長興股份有限公司","台中市豐原區水源路465號","GMP1281","動力式病患輸送機","Y","2019-05-03"
"開物科技股份有限公司南科廠","臺南市新市區環東路一段31巷12號5樓、16號5樓","GMP0946","排卵、懷孕分析儀","Y","2019-05-03"
"開物科技股份有限公司南科廠","臺南市新市區環東路一段31巷12號5樓、16號5樓","GMP0946","排卵快速檢驗試劑","Y","2019-05-03"
"開物科技股份有限公司南科廠","臺南市新市區環東路一段31巷12號5樓、16號5樓","GMP0946","懷孕快速檢驗試劑","Y","2019-05-03"
"開物科技股份有限公司南科廠","臺南市新市區環東路一段31巷12號5樓、16號5樓","GMP0946","尿液試紙分析儀","Y","2019-05-03"
"開物科技股份有限公司南科廠","臺南市新市區環東路一段31巷12號5樓、16號5樓","GMP0946","尿液試紙","Y","2019-05-03"
"珩陞行生物科技股份有限公司","臺北市南港區南港路三段130巷3弄11號3樓","GMP1280","最終糖化蛋白免疫分析試劑","Y","2019-05-04"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","臨床使用的離心式生化分析儀","Y","2019-05-12"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","臨床化學檢測試劑盤(葡萄糖、胺基丙酸轉移酶、天門冬胺酸轉移酶、肌氨酸酐、尿素氮、尿酸、膽固醇總量、三酸甘油酯、總蛋白質、白蛋白、膽紅素(總量)、膽紅素(直接)、 r-麩胺醯轉移酶)","Y","2019-05-12"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","臨床化學檢測試劑盤【鹼性磷酸酶、澱粉酶、鈣、氯化物、肌酸磷酸激酶、脂蛋白、鉀、乳酸脫氫酶、脂肪分解酵素、鈉、磷酸(無機)】","Y","2019-05-12"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","臨床化學檢測試劑盤(鎂、二氧化碳、C-反應蛋白)","Y","2019-05-12"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","糖化血紅素分析儀","Y","2019-05-12"
"光寶科技股份有限公司建興園區分公司","新竹科學工業園區新竹市篤行路8號","GMP1284","糖化血紅素檢測試劑","Y","2019-05-12"
"美萌科技股份有限公司","台南市新市區環東路一段31巷22號2樓, 26號2樓","GMP1278","牙科矯正塑膠托架","Y","2019-05-16"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","可吸收性止血劑及敷料之標示及倉儲作業","Y","2019-05-17"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","活塞式注射筒之標示及倉儲作業","Y","2019-05-17"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","一般手術用手動式器械之標示及倉儲作業","Y","2019-05-17"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","內視鏡及其附件之標示及倉儲作業","Y","2019-05-17"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","再吸收鈣鹽骨洞填充裝置之標示及倉儲作業","Y","2019-05-17"
"百達醫療產品股份有限公司","新北市五股區五權七路61號4樓","GMP1282","組織修復凝合劑噴霧管之標示及倉儲作業","Y","2019-05-17"
"大宇國際電器有限公司","台中市南屯區文山里精科三路8號","GMP1283","噴霧器","Y","2019-05-24"
"大宇國際電器有限公司","台中市南屯區文山里精科三路8號","GMP1283","動力式抽吸幫浦","Y","2019-05-24"
"貝思得國際股份有限公司","新北市新店區寶興路45巷6弄10號3樓","GMP0944","超音波及肌肉刺激器","Y","2018-11-08"
"艾克夏醫療儀器股份有限公司","南部科學工業園區臺南市新市區創業路20號4樓及18號4樓","GMP1285","眼科用準分子雷射系統","Y","2019-05-31"
"彰誠發企業股份有限公司","嘉義縣溪口鄉本厝村本廳1號","GMP0973","動力式輪椅","Y","2019-01-30"
"台裕化學製藥廠股份有限公司","新竹縣竹東鎮員山路11巷13弄1號","GMP1029","獨立式腎臟灌注及運送系統保存液","Y","2018-09-10"
"台裕化學製藥廠股份有限公司","新竹縣竹東鎮員山路11巷13弄1號","GMP1029","獨立式腎臟灌注及運送系統保存液","Y","2018-09-10"
"台塑生醫科技股份有限公司宜蘭廠","宜蘭縣礁溪鄉龍潭村龍泉路3號","GMP1286","登革熱病毒血清試劑","Y","2019-06-06"
"台塑生醫科技股份有限公司宜蘭廠","宜蘭縣礁溪鄉龍潭村龍泉路3號","GMP1286","KRAS基因突變檢測套組","Y","2019-06-06"
"翔國科技有限公司","新北市三重區光復一路61巷26號11樓、11樓之1、12樓、12樓之1","GMP1289","葡萄糖試驗系統(含血糖機、血糖試片、品管液)","Y","2019-06-13"
"翔國科技有限公司","新北市三重區光復路一段61巷26號11樓、11樓之1、12樓、12樓之1","GMP1289","葡萄糖試驗系統(含血糖機、血糖試片、品管液)","Y","2019-06-13"
"香港商麥迪康亞太有限公司台灣分公司","宜蘭縣五結鄉利工一路二段11號","GMP1290","醫療用衣物(外科手術面罩)","Y","2019-06-13"
"香港商麥迪康亞太有限公司台灣分公司","宜蘭縣五結鄉成興村利工一路二段11號","GMP1290","醫療用衣物(外科手術面罩)","Y","2019-06-13"
"一廷企業有限公司板橋廠","新北市板橋區信義路163巷7號2樓","GMP1288","非侵入性血壓測量系統","Y","2019-06-14"
