製造廠名稱,製造廠地址,登錄號碼,登錄品項,國別,藥商名稱,是否在3年有效期間內,有效期限
"Unomedical Sdn. Bhd.","Bakar Arang Industrial Estate, 08000 Sungai Petani, Kedah Darul Aman, Malaysia.","QSD8528","Vacuum-Powered Body Fluid Sucion Apparatus(Sterile)","MY","新加坡商康威特股份有限公司台灣分公司","Y","2018-03-26"
"Inventis S.r.l.","Corso Stati Uniti, 1/3, 35127 Padova, Italy","QSD6827","Auditory Impedance Tester","IT","朋笛國際有限公司","Y","2018-06-17"
"Scion Cardio-Vascular, Inc","14256 S.W. 119th Avenue, Miami, Florida, 33186, U.S.A.","QSD8531","Hydrophilic Wound Dressing (Sterile)","US","科達健康生技股份有限公司","Y","2018-03-26"
"BioMed Laboratories, LLC.","8181 Eastpoint Dr Ste 500, Dallas, TX 75227, U.S.A.","QSD8526","Occlusive Wound/Burn Dressing","US","友合生化科技股份有限公司","Y","2018-03-26"
"Acare Medical Science Co., Ltd.","No.6 HongXingyi Road, Hong Wan Industrial Park, Nan Ping Xiangzhou District, 519060 Zhuhai, Guangdong, China","QSD8419","AC-Powered Adjustable Hospital Bed","CN","華億醫療儀器科技有限公司","Y","2018-01-28"
"Acare Medical Science Co., Ltd.","No.6 HongXingyi Road, Hong Wan Industrial Park, Nan Ping Xiangzhou District, 519060 Zhuhai, Guangdong, China","QSD8419","Pediatric Hospital Bed","CN","華億醫療儀器科技有限公司","Y","2018-01-28"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Intravascular Administration Set","FR","永勝生醫股份有限公司","Y","2018-04-08"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Intravascular Administration Set","FR","英特瑞生醫股份有限公司","Y","2018-04-08"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Medical Adhesive Tape and Adhesive Bandage (Sterile)","FR","永勝生醫股份有限公司","Y","2018-04-08"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Medical Adhesive Tape and Adhesive Bandage (Sterile)","FR","英特瑞生醫股份有限公司","Y","2018-04-08"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Intravascular Catheter Securement Device (Sterile)","FR","永勝生醫股份有限公司","Y","2018-04-08"
"Perouse Medical","Route Du Manoir, 60173 Ivry Le Temple, France","QSD4661","Intravascular Catheter Securement Device (Sterile)","FR","英特瑞生醫股份有限公司","Y","2018-04-08"
"SIFI MedTech S.r.l.","Via Ercole Patti, 34/b, 95025 Lavinaio Aci S. Antonio (CT), Italy","QSD8521","Intraocular Lens","IT","先鋒泰醫藥股份有限公司","Y","2018-03-23"
"TOMTEC Imaging Systems GmbH","Edisonstraße 6 85716 Unterschleissheim, Germany","QSD8538","Picture Archiving and Communication System","DE","埃默高有限公司","Y","2018-03-31"
"TOMTEC Imaging Systems GmbH","Edisonstraße 6 85716 Unterschleissheim, Germany","QSD8538","Programmable Diagnostic Computer","DE","埃默高有限公司","Y","2018-03-31"
"ELMED Elektronik ve Medikal San. ve Tic. A.S.","BATI SiTESi MAHALLESi GERSAN SANAYi SiTESi 2307. SOKAK NO:46 YENiMAHALLE,ANKARA, TÜRKiYE","QSD6747","Intracorporeal Pneumatic, Ultrasonic and Combined Lithotripter","TR","禾嵩股份有限公司","Y","2018-06-24"
"ELMED Elektronik ve Medikal San. ve Tic. A.S.","BATI SiTESi MAHALLESi GERSAN SANAYi SiTESi 2307. SOKAK NO:46 YENiMAHALLE,ANKARA, TÜRKiYE","QSD6747","Radial Shock Wave Therapy Unit","TR","禾嵩股份有限公司","Y","2018-06-24"
"ELMED Elektronik ve Medikal San. ve Tic. A.S.","BATI SiTESi MAHALLESi GERSAN SANAYi SiTESi 2307. SOKAK NO:46 YENiMAHALLE,ANKARA, TÜRKiYE","QSD6747","Flexible Ureterorenoscopy Robot","TR","禾嵩股份有限公司","Y","2018-06-24"
"Nessler Medizintechnik GmbH","Egger-Lienz-Straße 1d, 6020 Innsbruck, Austria","QSD8536","Electrocardiograph electrode","AT","芳林貿易股份有限公司","Y","2018-03-31"
"Tyrolmed GmbH","Egger-Lienz-Straße 1d, 6020 Innsbruck, Austria","QSD8536","Electrocardiograph electrode","AT","芳林貿易股份有限公司","Y","2018-03-31"
"Skeletal Kinetics LLC","10201 Bubb Road, Cupertino, CA 95014, U.S.A.","QSD4731","Methyl Methacrylate for Cranioplasty","US","歐強國際有限公司","Y","2018-05-13"
"MAIS India Medical Devices Pvt. Ltd.","525 P, Sector-37, Pace City II, Gurgaon 122001,Haryana, India","QSD8507","Intravascular Catheter","IN","勤達醫療器材股份有限公司","Y","2018-03-27"
"MAIS India Medical Devices Pvt. Ltd.","525 P, Sector-37, Pace City II, Gurgaon 122001,Haryana, India","QSD8507","Intravascular Administration Set","IN","勤達醫療器材股份有限公司","Y","2018-03-27"
"İSTEM MEDİKAL TIBBİ CİHAZ VE SAN. TİC. LTD. ŞTİ","İvedik Organize Sanayi Bölgesi 661 Sok. Altınarı Yapı Kooperatifi No:4 Ostim, Ankara, Turkey","QSD8508","Patient Lubricant(Sterile)","TR","明惠貿易股份有限公司","Y","2018-03-19"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Endovascular Stents","US","壯生醫療器材股份有限公司","Y","2018-03-16"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Endovascular Stents","US","埃默高有限公司","Y","2018-03-16"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Biliary Stents","US","壯生醫療器材股份有限公司","Y","2018-03-16"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Biliary Stents","US","埃默高有限公司","Y","2018-03-16"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Percutaneous Catheter","US","壯生醫療器材股份有限公司","Y","2018-03-16"
"Burpee Materilas Technology LLC","15 Christopher Way, Eatontown, NJ 07724, U.S.A.","QSD8510","Percutaneous Catheter","US","埃默高有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Intramedullary Fixation Rod","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Passive Tendon Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Single/Multiple Component Metallic Bone Fixation Appliance and Accessories","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Smooth or Threaded Metallic Bone Fixation Fastener","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Resorbable Calcium Salt Bone Void Filler Device","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Ankle Joint Metal/Polymer Semi-Constrained Cemented Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Elbow Joint Metal / Polymer Semi-Constrained Cemented Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Elbow Joint Radial (Hemi-Elbow) Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Finger Joint Polymer Constrained Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Shoulder Joint Metal/Polymer Semi-Constrained Cemented Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Shoulder Joint Humeral (Hemi-Shoulder)Metallic Uncemented Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Toe Joint Polymer Constrained Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Toe Joint Phalangeal (Hemi-Toe)Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Wrist Joint Carpal Lunate Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Wrist Joint Carpal Scaphoid Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Wrist Joint Carpal Trapezium Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Wrist Joint Metal/Polymer Semi-Constrained Cemented Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Wrist Joint Ulnar(Hemi-Wrist) Polymer Prosthesis","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Orthopedic Manual Surgical Instrument(Sterile)","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Orthopedic Manual Surgical Instrument","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Nonpowered Orthopedic Traction Apparatus and Accessories","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Noninvasive Traction Component","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Surgical Instrument Motors and Accessories/Attachments","US","雷得股份有限公司","Y","2018-03-16"
"WRIGHT MEDICAL TECHNOLOGY, Inc.","1023 Cherry Road, Memphis, TN 38117, U.S.A.","QSD8511","Surgical Mesh","US","雷得股份有限公司","Y","2018-03-16"
"Medyssey Co., Ltd.","148, Sandan-Ro 68 Beon-Gil, Uijeongbu-City, Gyeonggi-Do, 480-859, Korea","QSD8499","Single/Multiple Component Metallic Bone Fixation Appliance and Accessories","KR","立諾股份有限公司","Y","2018-03-16"
"HiMedica Ltd.","Unit B, Tarvin Sands, Tarvin, Cheshire, CH3 8JF, United Kingdom","QSD8494","Strataxrt Radiation Therapy Gel(Sterile)","GB","凱宜貿易有限公司","Y","2018-03-16"
"HiMedica Ltd.","Unit B, Tarvin Sands, Tarvin, Cheshire, CH3 8JF, United Kingdom","QSD8494","Strataxrt Radiation Therapy Gel(Sterile)","GB","裕利股份有限公司","Y","2018-03-16"
"TREK Diagnostic Systems Ltd.","Unit 17-19, Birches Industrial Estate, East Grinstead, West Sussex RH19 1XZ, United Kingdom","QSD8486","Fully Automated Short-Term Incubation Cycle Antimicrobial Susceptibility System","GB","台灣賽默飛世爾科技股份有限公司","Y","2018-03-03"
"TREK Diagnostic Systems Ltd.","Unit 17-19, Birches Industrial Estate, East Grinstead, West Sussex RH19 1XZ, United Kingdom","QSD8486","Differential Culture Medium","GB","台灣賽默飛世爾科技股份有限公司","Y","2018-03-03"
"TREK Diagnostic Systems Ltd.","Unit 17-19, Birches Industrial Estate, East Grinstead, West Sussex RH19 1XZ, United Kingdom","QSD8486","Microtiter Diluting and Dispensing Device","GB","台灣賽默飛世爾科技股份有限公司","Y","2018-03-03"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Cavity varnish","DE","永尚展業有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Cavity varnish","DE","科舉顧問股份有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Temporary crown and bridge resin","DE","永尚展業有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Temporary crown and bridge resin","DE","科舉顧問股份有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Impression material","DE","永尚展業有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Impression material","DE","科舉顧問股份有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Resin tooth bonding agent","DE","永尚展業有限公司","Y","2019-09-15"
"DMG Chemisch-Pharmazeutische Fabrik GmbH","Elbgaustrasse 248, 22547 Hamburg, Germany","QSD5617","Resin tooth bonding agent","DE","科舉顧問股份有限公司","Y","2019-09-15"
"PHARMA-SEPT MEDICAL PRODUCTS LTD.","Shaham 9, Northern industrial park, Caesarea 3088900, Israel","QSD8480","Surgical Microscope and Accessories-Microscope Covers(Sterile)","IL","博暘科技有限公司","Y","2018-02-26"
"Ortho-Clinical Diagnostics, Inc.","100 Indigo Creek Drive, Rochester, New York 14626, U.S.A.","QSD8388","Discrete Photometric Chemistry Analyzer for Clinical Use","US","台灣大昌華嘉股份有限公司","Y","2017-12-31"
"Ortho-Clinical Diagnostics, Inc.","100 Indigo Creek Drive, Rochester, New York 14626, U.S.A.","QSD8388","Discrete photometric chemistry analyzer for clinical use","US","台灣大昌華嘉股份有限公司","Y","2020-12-30"
"Ortho-Clinical Diagnostics, Inc.","100 Indigo Creek Drive, Rochester, New York 14626, U.S.A.","QSD8388","Fluorometer for Clinical Use","US","台灣大昌華嘉股份有限公司","Y","2017-12-31"
"Ortho-Clinical Diagnostics, Inc.","100 Indigo Creek Drive, Rochester, New York 14626, U.S.A.","QSD8388","Fluorometer for clinical use","US","台灣大昌華嘉股份有限公司","Y","2020-12-30"
"Stellartech Research Corporation","560 Cottonwood Drive, Milpitas, CA 95035, U.S.A.","QSD8513","Electrosurgical Cutting and Coagulation Device and Accessories","US","荷商波士頓科技有限公司台灣分公司","Y","2018-03-25"
"Stellartech Research Corporation","560 Cottonwood Drive, Milpitas, CA 95035, U.S.A.","QSD8513","Electrosurgical Cutting and Coagulation Device and Accessories","US","荷商波士頓科技有限公司台灣分公司","Y","2018-10-04"
"Stellartech Research Corporation","560 Cottonwood Drive, Milpitas, CA 95035, U.S.A.","QSD8513","Cardiac Ablation System and Accessories","US","荷商波士頓科技有限公司台灣分公司","Y","2018-03-25"
"Stellartech Research Corporation","560 Cottonwood Drive, Milpitas, CA 95035, U.S.A.","QSD8513","Cardiac Ablation System and Accessories","US","荷商波士頓科技有限公司台灣分公司","Y","2018-10-04"
"Logical Medical Systems Ltd","29-30 Newbury Street London EC1A 7HU, United Kingdom","QSD8434","Prenatal Risk Assessment Software","GB","康奈爾股份有限公司","Y","2018-01-30"
"Tianjin Huahong Technology Co., Ltd.","Air Port Industrial Park No.1 Plant, Building C, Jian’Er Road No.225, Airport Economic Area, 300308 Tianjin, China","QSD8556","Manual Surgical Instrument for General Use(Sterile)","CN","睿康生醫股份有限公司","Y","2018-04-07"
"Creagh Medical Limited","IDA Business Park, Ballinasloe, Co. Galway, Ireland","QSD8467","Percutaneous Catheter","IE","中訊企業有限公司","Y","2018-02-17"
"Airsonett, AB","Metallgatan 2E, 262 72 Ängelholm, Sweden","QSD8469","Medical Recirculating Air Cleaner","SE","碩廷企業有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Absorbent Tipped Applicator(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Medical Absorbent Fiber(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Tongue Depressor(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Nonresorbable Gauze/Sponge for External Use(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Surgical Drape And Drape Accessories","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Eye Pad(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Standard Surgery Package(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Washes the Kidney Preparation Package(Sterile)","CN","卓和企業股份有限公司","Y","2018-02-17"
"Anqing Jiaxin Medical Material Co., Ltd.","No.8, Redian Road, 246004 Anqing City, Anhui, China","QSD8474","Acupuncture Needle","CN","卓和企業股份有限公司","Y","2018-02-17"
