標題,連結,發布日期
"【藥物食品安全週報第617期 一、食品添加物知多少二、認識家用治療潮濕器三、2017「藥物科技研究發展獎」等您報！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1150&chk=B07CC7A0-2E5E-4D4A-87EC-D37B74FB78C7","2017-07-04"
"【藥物食品安全週報第618期 一、選用隱形眼鏡3撇步二、咖啡藏毒！嗑藥恐成癮三、破解網路謠言】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1151&chk=294B2E0F-C203-4106-AFC6-8CF094536CAE","2017-07-04"
"【藥物食品安全週報第619期 一、喝黑豆水可以減肥嗎? 二、防蚊液改列乙類成藥三、抗組織胺具療效 化粧品禁用！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1152&chk=9203D6A8-A845-4237-81E9-9267CCD61681","2017-07-12"
"【藥物食品安全週報第620期 一、銀杏用藥安全知多少二、金針有標章 二維條碼可追溯三、出國買藥別亂送！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1153&chk=33E66C1C-2F60-4094-B505-2B4AB5234588","2017-07-26"
"【藥物食品安全週報第621期 一、吃巧克力會不會長青春痘?二、濫用止痛藥恐致死三、血液製劑安心用！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1154&chk=FA4364D5-EB4E-4D1D-8105-F2A5362CC283","2017-08-01"
"【藥物食品安全週報第622期 一、不動可甩肉？ 勿信神效減肥二、食品用洗潔劑 管理新制上路！三、餐飲衛生嚴把關】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1155&chk=0119B409-68D9-41EF-BCAB-3720E5B13F0C","2017-08-08"
"【藥物食品安全週報第623期 一、久坐腰背痛？動力牽引復健二、增修管制藥品 列管品項 三、季節交替對抗過敏藥注意】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1156&chk=79D6FEDC-DCB0-46F5-B17F-8CC1E11C5D95","2017-08-14"
"【藥物食品安全週報第624期 一、止汗劑別亂擦！二、中元普渡備供品 慎防食品中毒三、推動「新南向」 強化食藥安全】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1157&chk=A5908F0D-0ACB-417C-9F2B-56577B5A1CE0","2017-08-21"
"【藥物食品安全週報第625期 一、痠痛貼布 『痛哪裡、貼哪裡？』二、用「愛與關懷」對抗糖衣毒品】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1158&chk=5CF65D97-A9D4-4CEA-AB20-7409906F1537","2017-08-29"
"【藥物食品安全週報第626期 一、藥物食品安全週報 訂閱量破40萬!!二、天災毀損管制藥品處理程序三、掌握食藥大數據 保障全民吃健康】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1159&chk=93760E12-660A-4299-8E99-F3CEC346D0FF","2017-09-04"
"【藥物食品安全週報第627期 一、只要喝乳清蛋白 就可以長肌肉嗎？二、流感疫苗十月開打】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1160&chk=FC8D5C85-8299-4880-9166-EEA9BFB1278B","2017-09-12"
"【藥物食品安全週報第628期 一、中秋瘋烤肉 「五要」防中毒二、慎防娛樂用藥RUSH毒害！三、食品抽驗報您知】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1161&chk=9DF1C7C6-8989-4F4B-980B-714AE71CDC2C","2017-09-14"
"【藥物食品安全週報第629期 一、居家常備藥 保存有撇步二、藥品運銷有法管！三、臺灣全球健康論壇 落實永續發展】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1162&chk=5FE8A906-6093-40F0-910B-EDAF313A52AF","2017-09-18"
"【藥物食品安全週報第630期 一、黑食可烏髮 保健補氣抗早衰?二、檢驗食品看「二點」三、用對導管順暢尿！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1163&chk=029D2DB9-3859-4E2F-B8F8-63971F67223E","2017-09-26"
"【藥物食品安全週報第631期 一、低頭族補充葉黃素可改善視力嗎?二、藥品含賦形劑 看清成分免過敏三、網路販賣醫療器材 當心觸法】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1164&chk=EA8698B8-5086-4411-BE19-5F53708BFEAB","2017-10-03"
"【藥物食品安全週報第632期 一、青壯年藥物濫用 企業共防毒害二、認識魚漿加工品三、全球醫藥品稽查員齊聚臺灣 PIC/S成果豐碩放眼國際】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1165&chk=E4E10FBD-1773-4FE1-996A-E6BB4C6AF026","2017-10-12"
"【藥物食品安全週報第633期 一、百貨公司週年慶 化粧產品正確購二、日本和牛解禁 進口全程抽驗三、申請外銷衛生證明變快了！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1166&chk=A7171A8B-2265-47E6-99CB-F3EA12A1E116","2017-10-23"
"【藥物食品安全週報第634期 一、買乳品看清標示二、吃對豆製品才健康三、公衛聯會分享 大數據分析結果獲好評】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1167&chk=64134B6F-2A82-4AF9-B01D-23724CF27762","2017-10-31"
"【藥物食品安全週報第635期 一、慎選咖啡豆 避免赭麴毒二、食品安全要解密 特定成分可送驗三、洗碗精天然尚好？注意標示勿輕信!】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1168&chk=AE4A16FD-3948-405B-AF5F-1E17CFFFCD25","2017-11-06"
"【藥物食品安全週報第636期 一、網購化粧品3原則二、兒童慎用含可待因藥物！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1169&chk=6FC7E7FE-DF7C-47A6-97F2-4FDD300357E3","2017-11-14"
"【藥物食品安全週報第637期 一、慎選含防腐劑化粧品二、服藥留意藥品副作用三、加工肉品製程 把關嚴、安心買】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1170&chk=58DC27E8-C94F-4F27-B672-6B4BBD19CE90","2017-11-15"
"【藥物食品安全週報第638期 一、貝類輸臺新制 明年需附官方證明二、認識動物用藥殘留監控計畫三、進口食品勤查驗！】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=1171&chk=D1EBF77A-932F-4FAF-B469-D1B35909E62D","2017-11-22"
"訂閱「藥物食品安全週報」即可每週免費獲得食藥署最新資訊！！","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=13&chk=7F5C1A58-5FF6-4E0A-86E4-974D8F7244EB","2015-01-08"
"藥物食品安全週報 管制藥品簡訊-團體訂閱申請單","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=674&chk=0F00736D-8A80-40DD-AC78-0A79B158BEC8&mid=138&name=fdContent","2014-07-18"
"藥物食品安全週報收信問題及解決方法","http://www.fda.gov.tw/tc/epaper/index.html","2015-03-11"
"藥物食品安全週報第108期]--流感疫苗說分明/3歲以下嬰幼兒不可自行購買餵服感冒藥/慎防河魨毒中毒","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=260&chk=2A710D22-996B-401C-86A5-03ED2F52BFEE&mid=138&name=fdContent","2007-10-11"
"藥物食品安全週報第382期 -- 雞蛋標示及衛生須符合食品衛生之規定 / 健康年菜食譜迎新春(一) / 諾羅病毒發威 請常用肥皂洗手 避免生飲生食","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=587&chk=8D53D5E3-DCC7-4FF1-8BC0-0DAD68BDA497&mid=138&name=fdContent","2013-01-14"
"藥物食品安全週報第406期 -- -- 一、全面落實及推動新食品衛生管理法 / 二、新增輸入食品管理專章，加強輸入食品管理/三、輸入食品添加物應於進口報單加註「食品用」或「食品添加物」以及「批號」字樣","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=612&chk=3C8AB8D0-E805-46FA-BE9E-CFFB828D778D&mid=138&name=fdContent","2013-07-05"
"藥物食品安全週報第409期]- - 一、健康新生活，向K他命說不、二、幫蔬果「卸妝」 減少農藥殘留、三、認明PIC/S GMP認證，藥品品質有保證","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=615&chk=476F6E1D-4307-43F9-9610-17EA15CD750C&mid=138&name=fdContent","2013-07-19"
"藥物食品安全週報第410期--一、K毒橫行莫輕心「新High」 生活齊發動二、積極推動實驗室認證 協助因應突發檢驗 三、依標示使用不沾鍋","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=616&chk=0A016470-760F-4B40-91AD-E0E717A32622&mid=138&name=fdContent","2013-07-26"
"藥物食品安全週報第411期--一、繼往開來、承先創新，成立食品藥物管理署二、即食鮮食食品標示作業指引三、餐飲業應依食品良好衛生規範做好衛生自主管理","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=620&chk=0DF7996B-EDA8-4BF8-8035-CCAA0FE7381C&mid=138&name=fdContent","2013-08-02"
"藥物食品安全週報第421期--一、我國進口食品之輻射管理原則說明 二、「角膜塑型夜戴型隱形眼鏡」使用注意事項 三、Fluoroquinolone類抗生素藥品之用藥安全資訊","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=631&chk=1B77060B-9215-45C9-A540-F698208194DE&mid=138&name=fdContent","2013-10-11"
"藥物食品安全週報第422期--一、避免食用發芽馬鈴薯 二、TFDA研修含鋁食品添加物使用標準 三、生病找醫師、用藥找藥師","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=632&chk=CF70B26E-8DEC-4244-AD93-79206C9A6287&mid=138&name=fdContent","2013-10-18"
"藥物食品安全週報第423期--一、自104年7月1日施行?宣稱含果蔬汁之市售包裝飲料標示規定?規定 二、您不能不知的皮膚美白知識(一) 三、卡介苗接種不可少】","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=633&chk=0A62E275-3C47-48B2-BB7C-87DA74B285DD&mid=138&name=fdContent","2013-10-25"
"藥物食品安全週報第424期--一、不鏽鋼食品容器具錳含量說分明 二、您不能不知的皮膚美白知識(二)","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=635&chk=30D2DDC6-75EF-4D8C-943A-AE55D58702C9&mid=138&name=fdContent","2013-11-01"
"藥物食品安全週報第425期--一、油品介紹及宣導 二、您不能不知的皮膚美白知識(三)","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=636&chk=864A33D3-9AB1-4395-8B93-FC13915328F4&mid=138&name=fdContent","2013-11-08"
"藥物食品安全週報第440期- 一、透視電子煙二、食品藥物消費紅綠燈 消費資訊「鬥陣」看仔細三、持續監控，強力掃蕩違規廣告","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=651&chk=21F7BF90-9A65-4B50-B528-34082ADEEF27&mid=138&name=fdContent","2014-02-21"
"藥物食品安全週報第441期– 一、食品添加物業者納入首波強制登錄管理二、衛福部把關 確保市售嬰兒奶粉品質三、鮮乳、保久乳、調味乳、乳飲品及乳粉品名及標示規定","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=652&chk=206987FB-6030-4D50-B579-3E014799986D&mid=138&name=fdContent","2014-02-27"
"藥物食品安全週報第442期– 一、認清標識辨別肉毒桿菌毒素產品真偽二、餐飲選優良，早餐活力旺 三、使用Fentanyl貼片止痛藥物應注意事項","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=653&chk=B714FAF8-AC98-44C5-991F-C9B8B4591284&mid=138&name=fdContent","2014-03-07"
"藥物食品安全週報第443期 – 一、加強果蔬汁包裝飲料標示 二、學名藥品質嚴加把關 三、拒用未經核准醫美產品","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=654&chk=458F9481-1DA1-4A93-8840-FE587B53F4FA&mid=138&name=fdContent","2014-03-14"
"藥物食品安全週報第444期 – 一、食品過敏源標示規定把關 安心選購不致敏 二、果蔬汁包裝飲料Q&A (一) 三、103年反毒人才培訓列車正式啟動","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=655&chk=2F2F16B1-25CC-4002-8A0A-F1E1AB1190EA&mid=138&name=fdContent","2014-03-21"
"藥物食品安全週報第445期 - 一、閱讀週報更便捷 訂閱有禮3/27開跑 二、專業證照人員 食安守門員 三、果蔬汁包裝飲料Q&A (二)","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=657&chk=AB9A0C7C-85FD-44EC-B8C7-20C4FD1E2B9C&mid=138&name=fdContent","2014-03-28"
"藥物食品安全週報第446期 - 一、清明連假外出 健康飲食快樂行 二、火鍋餐飲業者查核結果 三、加強實施抽批查驗越南進口茶葉 四、 氯黴素「口服劑型」許可證已廢止","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=658&chk=90B5D49D-AF16-4C56-B121-6303CA832B1B&mid=138&name=fdContent","2014-04-03"
"藥物食品安全週報第447期 - 一、拒當黑美人，美白淡斑「藥」 二、誠「徵」學校實驗室 加入食品檢驗行列 三、台灣藥品臨床研究 102年表現亮眼","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=659&chk=18F05F4C-3667-43FD-ADB1-D694714EEB73&mid=138&name=fdContent","2014-04-11"
"藥物食品安全週報第448期 - 一、 聯合稽查揪出問題蛋品 二、食品業者登錄平台4月1日上路 三、 慎用膠原蛋白相關醫材「認證照、看仔細」","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=660&chk=4362CC4E-A434-4239-B496-DB376CDAD210&mid=138&name=fdContent","2014-04-18"
"藥物食品安全週報第449期 - 一、粉餅化粧品驗出微量鋇 風險低 二、紅外線治療器知多少? 三、正確存用臍帶血，注意儲存簽約5撇步","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=661&chk=197C74D6-366C-4F22-98F9-01AFD0FE081F&mid=138&name=fdContent","2014-04-25"
"藥物食品安全週報第450期 - 一、使用雙磷酸鹽藥品「牙」小心 二、加強嬰兒食品的衛生安全管理 三、正確使用血糖機，定期校正更安心","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=663&chk=56BAC21A-4C9D-4994-94FA-E4EED29772B1&mid=138&name=fdContent","2014-05-02"
"藥物食品安全週報第451期 - 一、PIC/S GMP藥品製造有品質，提升台灣競爭力 二、新版包裝食品營養標示知多少？ 三、制酸劑「五不五要」宣導保胃「讚」","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=664&chk=E1F0E559-4D30-4BB8-A8D3-260567A0CF80&mid=138&name=fdContent","2014-05-09"
"藥物食品安全週報第452期 - 一、使用果酸化粧品要留意pH值 二、夜店毒品耍新招 勿食即溶包茶飲 三、落實強化日本輸臺食品源頭管理","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=665&chk=1760740D-5B78-49F7-BD66-A05AF68C858B&mid=138&name=fdContent","2014-05-16"
"藥物食品安全週報第453期 - 一、用對防曬品 漂亮一夏 二、台歐簽署原料藥交流協定 用藥更安全 三、「菇」且小心 路邊野菇別亂採！","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=666&chk=F7B26A7F-BE34-40DD-BB8B-07FC55883D5D&mid=138&name=fdContent","2014-05-23"
"藥物食品安全週報第454期 - 一、同「粽」共濟慶端午 二、夏季吃穀類堅果 「真」的要小心 三、看清含「基改」食品之標示","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=667&chk=E3DCA38C-6529-4A83-9B12-E17F1A7E2084&mid=138&name=fdContent","2014-05-30"
"藥物食品安全週報第455期 - 一、壯陽情趣外用品別亂用 當心英雄變弱雞 二、旅館餐飲實施HACCP 邁向食安新紀元 三、代言產品要小心 謹守法令免觸法！","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=668&chk=EDC80049-5883-4621-9471-97DAE861BC25&mid=138&name=fdContent","2014-06-06"
"藥物食品安全週報第456期 - 一、輕鬆品嚐咖啡香 隔絕毒素「黴」煩惱 二、關心「毛小孩」 保障寵物醫療權 三、清潔假牙4要訣","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=669&chk=6FE1D09A-BA6A-4753-9A26-2614E1BA7AD5&mid=138&name=fdContent","2014-06-13"
"藥物食品安全週報第457期 - 一、夏日美肌3步驟 防曬好輕鬆 二、染色鏡片正夯 慎選隱形眼鏡 三、國外購買自用藥品返國規定","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=670&chk=ECEE8D8B-208E-4EE4-9AF0-A373CB7E1D7D&mid=138&name=fdContent","2014-06-20"
"【藥物食品安全週報第493期 一、包餡湯圓熱量高，聰明選購健康吃 二、傷口保護膜-「液體絆創膏」 三、暫停加拿大牛肉進口】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=23&chk=F1859CAB-5AFF-40C0-B21E-EBC649E360F0","2015-02-26"
"【藥物食品安全週報第502期 一、兒童用藥「5要5不」! 二、藥物食品分析期刊(JFDA)歡迎各界專家投稿 三、「生物性標準品製備及供應」獲得國家品質獎肯定】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=32&chk=A974B86C-510C-43B9-A43D-B4137441FD13","2015-04-30"
"【藥物食品安全週報第514期 一、 暑假防毒 拒吃不明零食、飲品！ 二、 新生兒接種B肝疫苗 遠離「沉默殺手」】","http://www.fda.gov.tw/tc/PublishOtherEpaperContent.aspx?id=44&chk=62F4F201-F77F-429D-AA14-425E09B5DEA8","2015-07-24"
"(海報)藥物食品安全週報訂閱資訊","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=712&chk=75D47BD4-28B2-4749-BAE3-0745E4DAEE4F&mid=138&name=fdContent","2014-09-16"
"[藥物食品安全週報第100期]--「藥物食品安全週報」100期出刊囉！/美沙冬的用藥安全/注意服用抗憂鬱劑的副作用","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=252&chk=2EB4749C-D913-4178-AC3B-6C8CE6E92D94&mid=138&name=fdContent","2007-08-16"
"[藥物食品安全週報第101期]--即食食品的衛生安全/幹細胞與組織工程/愛美的小姐請注意 韓國製睫毛液含菌量超過標準","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=253&chk=222D5D95-CEA6-451E-9B12-7106F44B3BEA&mid=138&name=fdContent","2007-08-23"
"[藥物食品安全週報第102期]--哺育母乳期間避免服用含可待因（codeine）成分藥物/當心網路購藥危害健康/遠離大麻保健康","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=254&chk=CFC86A23-A236-4303-A0B9-A003C9B502D1&mid=138&name=fdContent","2007-08-30"
"[藥物食品安全週報第103期]--我國未曾核准胎盤素藥品/多重藥物濫用給你High也索你Life/電台購藥陷阱多 民眾切勿輕信","http://www.fda.gov.tw/tc/includes/GetFile.ashx?id=255&chk=2BE8BBA0-55A0-4DAC-B0EE-87DE2F1CACB2&mid=138&name=fdContent","2007-09-06"
