核備函字號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分,簽審文件編號
"1066045147","舒干能膠囊","SUGANNENG CAPSULES","1110914","1060914","杏霖藥業股份有限公司","04-22428678","台中市北屯區北屯路360號9樓之3","L-ARGININE;;VITAMIN B1 (THIAMINE MONONITRATE);;NIACINAMIDE;;LECITHIN ( FROM SOYBEAN );;PHYLLANTHUS URINARIA EXTRACT;;FRUCTUS SCHISANDRAE EXTRACT;;ARTICHOKE EXTRACT;;VITAMIN B2 (RIBOFLAVIN);;CHOLINE BITARTRATE;;INOSITOL;;ROSELLE EXTRACT;;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);;VITAMIN C ( ASCORBIC ACID );;L-METHIONINE;;FOLIC ACID;;VITAMIN B12 (CYANOCOBALAMIN);;SOYBEAN OIL;;GELATIN;;GLYCERIN;;PURIFIED WATER;;BEESWAX;;FD & C BLUE #1;;FD & C RED #40;;FD & C YELLOW #6;;TITANIUM DIOXIDE","DHC0A660451470"
"1005055304","寶力壯膠囊食品","BOSTRONG CAPSULES","1101215","1001215","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","SIBERIAN GINSENG ROOT;;GUARANA;;CORDYCEPS SINENSIS;;PIOLSE ANTLER;;RHODIOLA ROOT EXTRACT;;L-ARGININE;;MORINDA CITRIFOLIA L.(FRUIT);;ZINC GLUCONATE;;GARLIC OIL;;OYSTER MEAT POWDER;;CLAM MEAT POWDER;;GINGER ROOT;;MACA ROOT;;SAFFLOWER SEED OIL;;THIAMINE MONONITRATE;;RIBOFLAVIN;;NICOTINAMIDE;;BEESWAX;;GELATIN;;GLYCERIN;;WATER;;FD & C RED #40;;FD & C BLUE #1;;FD & C YELLOW #6","DHC0A050553040"
"1005055553","富維鈣錠狀食品","CAL D3 TABLETS","1110202","1010202","富彰行貿易有限公司","02-25673456","台北市中山區民生東路1段42號5樓之1","OYSTER SHELL POWDER;;VITAMIN D3;;GUAR BEAN GUM;;HYDROXYPROPYL METHYLCELLULOSE;;MAGNESIUM STEARATE;;FD & C YELLOW #5;;FD & C BLUE #1;;TITANIUM DIOXIDE","DHC0A050555532"
"1025004790","淨渝淨硬膠囊食品","GREEN SUITABLE CAPSULE","1070403","1020403","允翎企業有限公司","02-23317602","台北市中正區忠孝西路1段7號7樓之5","CITRUS AURANTIUM EXTRACT;;L-CARNITINE;;TAURINE;;CAPSIUM FRUTESCEN;;CAMELLIA SINENSIS;;ELEUTHEROCOCCUS SENTICOSUS ROOT;;ASCORBIC ACID;;MICROCRYSTALLINE CELLULOSE;;PYRIDOXINE HYDROCHLORIDE;;THIAMINE MONONITRATE;;RIBOFLAVIN;;CHROMIUM PICOLINATE;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;SWINE GELATIN;;SODIUM COPPER CHLOROPHYLLIN;;TITANIUM DIOXIDE;;CRATAEGI FRUCTUS;;APPLE CIDER VINEGAR","DHC0A250047900"
"1026029944","中華生醫維利素加強錠狀食品","VESSEL CARE","1080304","1030304","中華生醫科技股份有限公司","2799-6699","台北市中山區長安東路二段31號5樓","RIBOFLAVIN;;VITAMIN B6;;FOLIC ACID;;VITAMIN B12;;ZINC BISGLYCINATE;;GLYCINE;;CHOLINE BITARTRATE;;MICROCRYSTALLINE CELLULOSE;;FRUIT PULP CELLULOSE;;CALCIUM SILICATE;;STEARIC ACID;;CROSCARMELLOSE SODIUM;;MAGNESIUM STEARATE;;HYPROMELLOSE;;MALTODEXTRIN;;POLYETHYLENE GLYCOL 400","DHC0A260299448"
"1026029947","中華生醫 兒童益生菌複合木糖醇咀嚼錠狀食品","ULTRA FLORA CHILDREN’ S","1080227","1030227","中華生醫科技股份有限公司","2799-6699","台北市中山區長安東路二段31號5樓","LACTOBACILLUS ACIDOPHILUS;;BIFIDOBACTERIUM LACTIS;;D-XYLITOL;;NATURAL GRAPE FLAVOUR;;D-SORBITOL;;MICROCRYSTALLINE CELLULOSE;;CARROT EXTRACT;;HIBISCUS EXTRACT;;DL-MALIC ACID;;CITRIC ACID;;STEARIC ACID;;MAGNESIUM STEARATE;;SILICA","DHC0A260299471"
"1026002642","碧康頂級女寶軟膠囊(食品)","WOMAN’S HEALTH SOFT CAPSULES","1071002","1021002","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","PANAX GINSENG C.A. MEYER;;ANGELICAE SINENSIS RADIX;;VITAMIN B1;;VITAMIN B2;;NIACINAMIDE;;RED CLOVER EXTRACT;;ELEUTHEROCOCCUS EXTRACT;;AMERICAN GINSENG;;VITAMIN B6;;FOLIC ACID;;VITAMIN B12;;ZINC OXIDE;;FERROUS GLUCONATE;;SOYBEAN OIL;;BEESWAX;;LECITHIN;;GELATIN;;GLYCERIN;;PURIFIED WATER;;TITANIUM DIOXIDE;;FD & C BLUE #1;;FD & C RED #40;;BORAGE OIL","DHC0A260026421"
"1025004387","酵能菠兒蓓天然花粉萃取錠狀食品","BAXTIN®TABLET (POLBAX NATURAL POLLEN EXTRACT TABLET)","1070328","1020328","寬富企業有限公司","0225583128","台北市大安區忠孝東路4段325號12樓之1","POLBAX POLLEN EXTRACT;;MICROCRYSTALLINE CELLULOSE;;DICALCIUM PHOSPHATE;;CROSCARMELLOSE SODIUM;;MAGNESIUM STEARATE;;COLLOIDAL SILICONE DIOXIDE;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A250043873"
"1005055303","精寶膠囊食品","FERRMAN CAPSULE","1101215","1001215","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","SIBERIAN GINSENG ROOT;;GUARANA;;CORDYCEPS SINENSIS SACC.;;PIOLSE ANTLER;;RHODIOLA ROSEA EXTRACT;;L-ARGININE;;MORINDA CITRIFOLIA L.(FRUIT);;ZINC GLUCONATE;;GARLIC OIL;;OYSTER MEAT POWDER;;CLAM MEAT POWDER;;GINGER ROOT;;MACA ROOT;;SAFFLOWER SEED OIL;;THIAMINE MONONITRATE;;RIBOFLAVIN;;NICOTINAMIDE;;BEESWAX;;GELATIN;;GLYCERIN;;WATER;;FD & C RED #40;;FD & C BLUE #1;;FD & C YELLOW #6","DHC0A050553039"
"1025008967","優質蔓越莓精純濃縮膠囊","SANMAO TOP CRANBERRY CONCENTRATE CAPSULE","1070402","1020402","憲懋企業有限公司","04-24220818","台中市北屯區仁和里昌平路二段31巷2之7號","CRANBERRY CONCENTRATE POWDER;;VITAMIN C;;TOMATO EXTRACT;;BLUEBERRY EXTRACT;;VITAMIN E;;SOYBEAN OIL;;SOY LECITHIN OIL;;GELATIN;;GLYCERIN;;BEESWAX;;PURIFIED WATER","DHC0A250089677"
"1026004198","百仕可蔓越精華膠囊","BOSCOGEN® CRAN-KLEAR CAPSULES","1070910","1020910","端強實業股份有限公司","(02)7701-6888","台北市中山區松江路72號3樓","CRANBERRY POWDER;;ASCORBIC ACID;;MICROCRYSTALLINE CELLULOSE;;MAGNESIUM STEARATE;;GELATIN;;PURIFIED WATER;;FD & C BLUE #1;;NEW COCCIN;;SILICON DIOXIDE;;TITANIUM DIOXIDE","DHC0A260041987"
"1026030809","歐業健立明-Ⅱ膠囊食品","BRAWNY-ⅡCAPSULES","1080508","1030508","傑耀生物科技有限公司","07-7802103","高雄市三民區義明街18號17樓","EYEBRIGHT EXTRACT;;BILBERRY EXTRACT;;BLACKBERRY POWDER;;L-GLUTAMIC ACID;;LUTEIN;;RED ALGAE;;SYNTHETIC ZEAXANTHIN;;BETA-CAROTENE;;GELATIN;;GLYCERIN;;PURIFIED WATER;;TITANIUM DIOXIDE;;FD & C YELLOW #6;;FD & C RED #40;;FD & C BLUE #1","DHC0A260308090"
"1036021413","益菌群75B膠囊食品PC","ULTRA 75 PROBIOTIC COMPLEX","1080520","1030520","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","LACTOBACILLUS ACIDOPHILUS;;BIFIDOBACTERIUM BIFIDUM;;BIFIDOBACTERIUM LACTIS;;FRUCTOOLIGOSACCHARIDES;;INULIN;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;TITANIUM DIOXIDE;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A360214131"
"1036030047","培汝健酵母錠食品","STRATH® YEAST TABLES","1080814","1030814","秉新藥業股份有限公司","02-27622552","台北市信義區忠孝東路五段429號4樓","YEAST (SACCHROMYCES CEREVISIAE);;PECTIN (CITRUS, APPLE);;MICROCRYSTALLINE CELLULOSE;;CORN STARCH;;SILICON DIOXIDE","DHC0A360300470"
"1036030109","孕寶膽鹼+肌醇加強錠","CHOLINE BITARTRATE INOSITOL","1080630","1030630","台灣恩斯艾國際有限公司","04-22924783","台中市北區文心路4段182號11樓之3","CHOLINE BITARTRATE;;INOSITOL;;MICROCRYSTALLINE CELLULOSE;;HYDROXYPROPYLMETHYL CELLUOSE;;VEGETABLE STEARIC ACID;;CROSCARMELLOSE SODIUM;;VEGETABLE MAGNESIUM STEARATE","DHC0A360301090"
"1036030110","兒童精明魚油(含DHA)軟膠囊","FISH OIL CONTAIN DHA 100 MG","1080812","1030812","台灣恩斯艾國際有限公司","04-22924783","台中市北區文心路4段182號11樓之3","FISH OIL;;GELATIN;;VEGETABLE GLYCERIN;;MEDIUM CHAIN TRIGLYCERIDES(CARRIER)","DHC0A360301103"
"1036030111","高單位緩釋型B群+C(B12強化配方)","B-COMPLEX","1080722","1030722","台灣恩斯艾國際有限公司","04-22924783","台中市北區文心路4段182號11樓之3","VITAMIN C ( ASCORBIC ACID );;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B2 (RIBOFLAVIN);;NIACINAMIDE;;VITAMIN B6 (PYRIDOXINE HCL);;FOLIC ACID;;DICALCIUM PHOSPHATE;;VITAMIN B12 (CYANOCOBALAMIN);;MANNITOL;;BIOTIN;;DICALCIUM PHOSPHATE;;D-CALCIUM PANTOTHENATE;;HYDROXYPROPYL METHYLCELLULOSE;;DICALCIUM PHOSPHATE;;MICROCRYSTALLINE CELLULOSE;;VEGETABLE STEARIC ACID;;SILICA;;VEGETABLE MAGNESIUM STEARATE;;CARNAUBA WAX","DHC0A360301114"
"1036073280","吳鐸博士新一代複方消化酵素","UDO’ S CHOICE ULTIMATE DIGESTIVE ENZYME-IMMEDIATE RELIEF","1090303","1040303","自然法則國際有限公司","03-5353372","新竹市北區大同里北大路111號","ALPHA-AMYLASE;;LIPASE;;PROTEASE;;CELLULASE;;LACTASE;;BROMELAIN;;ALPHA-GALACTOSIDASE;;MALTODEXTRIN;;MICROCRYSTALLINE CELLULOSE;;MAGNESIUM STEARATE;;HYPROMELLOSE","DHC0A360732800"
"1036073381","循特健軟膠囊食品","SANMAO NEW GATERLIN CAPSULES","1090203","1040203","憲懋企業有限公司","04-24220818","台中市北屯區仁和里昌平路二段31巷2之7號","CON. POWDER OF GINKGO BILOBA FRUIT;;FISH OIL;;PUMPKIN SEED OIL;;HAWTHORN BERRY POWDER(DEHYDRATED);;SOYBEAN LECITHIN EXTRACT;;SAFFLOWER SEED OIL;;BEESWAX;;GLYCERIN FATTY ACID ESTER;;PIG GELATIN;;WATER;;GLYCEROL;;TITANIUM DIOXIDE;;SAFFLOWER YELLOW;;GARDENIA BLUE","DHC0A360733814"
"1036073423","自然之寶谷胱甘肽膠囊食品","NATURE’S BOUNTY L-GLUTATHIONE 250 MG","1090312","1040312","營養生活健康有限公司","02-26988657","新北市汐止區新台五路一段77號13樓之4","L-GLUTATHIONE;;VEGETABLE CELLULOSE;;ACACIA GUM;;VEGETABLE MAGNESIUM STEARATE;;SILICON DIOXIDE;;VANILLA FLAVOUR;;GELATIN","DHC0A360734230"
"1036073424","自然之寶紅茄菁萃軟膠囊食品","NATURE’S BOUNTY TOMATO EXTRACT","1090224","1040224","營養生活健康有限公司","02-26988657","新北市汐止區新台五路一段77號13樓之4","TOMATO;;CORN OIL;;SOYBEAN OIL;;YELLOW BEESWAX;;GELATIN;;VEGETABLE GLYCERIN","DHC0A360734241"
"1036073450","女王的秘密 777Q (膠囊食品)","#777Q(SORGA HERBAL EXTRACT CAPSULES)","1090410","1040410","奕紘有限公司","(04)3600-9282","臺中市南區和平里東興路一段20號14樓之8","CORIANDER EXTRACT;;STINGING NETTLE EXTRACT;;CHILI PEPPER EXTRACT;;GINSENG RADIX EXTRACT;;TURMERIC EXTRACT;;CHIGAYA EXTRACT;;RED GINGER EXTRACT;;CINNAMOMI CORTEX;;PEPPER EXTRACT;;AMOMI ROTUNDUS FRUCTUS EXTRACT;;GELATIN;;ERYTHROSINE;;BRILLIANT BLUE FCF","DHC0A360734500"
"1036073461","丰采 NO.1-Ⅱ 軟膠囊 (食品)","FONTSHE NO.1-Ⅱ CAPSULE","1090317","1040317","天翔生物科技有限公司","06-6358749","台南市永康區龍潭里永明街179巷16弄16號1樓","CRANBERRY CONCENTRATE;;ROYAL JELLY;;SESAME OIL;;DIOSCOREA OPPOSITA THUNB;;FISH COLLAGEN;;EVENING PRIMROSE OIL;;SOYBEAN OIL;;BEES WAX;;GELATIN;;GLYCERIN;;PURIFIED WATER;;TITANIUM DIOXIDE;;FD & C RED #40","DHC0A360734613"
"1036073612","海洋膠原蛋白複合膠囊食品","BIO-4 BEAUTY COLLAGEN CAPSULES","1090225","1040225","晶暘管理顧問股份有限公司","(02)2313-1558","台北市中正區衡陽路51號5樓之10","ROYAL JELLY POWDER;;GRAPE SEED OIL;;EVENING PRIMROSE OIL;;COLLAGEN HYDROLYSATE;;LECITHIN;;HYDROGENATED VEGETABLE OIL;;BEESWAX WHITE;;SOYA BEAN OIL;;GELATIN;;GLYCEROL;;PURIFIED WATER;;RED IRON OXIDE;;BLACK IRON OXIDE","DHC0A360736120"
"1036073613","蜂膠軟膠囊 1000","PROPOLIS 1000MG CAPSULE","1090303","1040303","晶暘管理顧問股份有限公司","(02)2313-1558","台北市中正區衡陽路51號5樓之10","PROPOLIS;;LECITHIN;;COCONUT OIL;;BEEWAX;;SOYA OIL;;GELATIN;;GLYCEROL;;PURIFIED WATER","DHC0A360736131"
"1036073614","蜂膠軟膠囊 2000","PROPOLIS 2000MG CAPSULE","1090303","1040303","晶暘管理顧問股份有限公司","(02)2313-1558","台北市中正區衡陽路51號5樓之10","BEESWAX WHITE;;SOYA OIL;;GELATIN;;GLYCEROL;;IRON OXIDE BLACK;;IRON OXIDE RED;;PURIFIED WATER;;PROPOLIS;;GRAPE SEED OIL;;LECITHIN;;COCONUT OIL","DHC0A360736142"
"1036074139","速沛帝錠狀食品","CITRA PLUS TABLETS","1090217","1040217","翰昆國際有限公司","02-5461010","台北巿南京東路四段95號9樓之2","ASCORBIC ACID;;ROSE HIPS POWDER;;DIBASIC CALCIUM PHOSPHATE;;STEARIC ACID;;CROSCARMELLOSE SODIUM;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;CAROB POWDER;;HYPROMELLOSE;;GLYCEROL","DHC0A360741390"
"1036061190","優奇能膠囊","V-COQ10","1090129","1040129","武璋貿易有限公司","02-25230555","台北市中山區一江街45號2樓","COENZYME Q10;;D-ALPHA-TOCOPHERYL ACETATE CONCENT;;L-ASCORBIC ACID;;SAFFLOWER OIL;;YELLOW BEES WAX;;PROPYLENE GLYCOL FATTY ACID ESTER;;LECITHIN;;HYDROXYPROPYL STARCH;;CARRAGEENAN;;PULLULAN;;GLYCEROL;;CACAO COLOUR","DHC0A360611902"
"1036061536","清邁舒膠囊食品","CHIMASU CAPSULES","1090106","1040106","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","SAFFLOWER SEED OIL;;FISH OIL;;LECITHIN ( FROM SOYBEAN );;GARLIC OIL;;GELATIN;;GLYCERIN;;WATER;;CAROB","DHC0A360615365"
"1036061562","萬寧提姆 1200 卵磷脂膠囊","WINNER TEAM-1200 CAPSULES","1081125","1031125","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","LECITHIN;;GELATIN;;GLYCERIN","DHC0A360615627"
"1036061702","MANUKA HEALTH 蜂王漿膠囊","ROYAL JELLY CAPSULES 1000 MG","1090210","1040210","美麗諾有限公司","(02)2393-1353","台北市大安區通化里信義路四段308號1樓","SOYBEAN OIL;;COCONUT OIL;;ROYAL JELLY POWDER;;BEESWAX WHITE;;LECITHIN;;VITAMIN E (AS D-ALPHA TOCOPHEROL );;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC0A360617021"
"1036061703","牛初乳石榴錠","KUH COLOSTURM GRANATAPFEL","1081125","1031125","立曜有機有限公司","03-6576216","新竹縣竹北市興隆路五段181號9樓","POMEGRANATE CONCENTRATE;;ACEROLA POWDER;;RUBUS IDAEUS L POWDER;;SAMBUCUS CANADENSIS L.;;RUBUS IDAEUS L POWDER;;STRAWBERRY;;VACCINIUM MYRTILLUS POWDER;;SUCROSE;;DRIED GLUCOSE SYRUP;;CITRIC ACID;;WATER;;BOVINE COLOSTRUM","DHC0A360617032"
"1036061964","金亮生姜黑酢膠囊","RIKEN KINTOKI GINGER MOROMI BLACK VINEGAR SOFT CAPSULE","1090224","1040224","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","GINGER POWDER;;BLACK VINEGAR MOROMI POWDER;;SAFFLOWER OIL;;BEESWAX;;GLYCERIN FATTY ACID ESTER;;GELATIN;;GLYCERIN","DHC0A360619648"
"1036061965","金亮生姜大蒜+卵黃油膠囊","KINTOKI GINGER GARLIC EGG-YOLK OIL","1090305","1040305","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","SAFFLOWER OIL;;ODORLESS GARLIC EXTRACT POWDER;;GINGER POWDER;;EGG YOLK OIL;;GELATIN;;GLYCERIN;;GLYCERIN FATTY ACID ESTER;;BEES WAX","DHC0A360619659"
"1036062178","勝志能膠囊","UNICOPEX CAPSULES","1081203","1031203","百德健有限公司","(02)25218628","台北市中山區民生東路1段58號11樓","PSYLLIUM SEED HUSKS;;ALOE VERA EXTRACT;;TURMERIC EXTRACT;;CITRUS BIOFLAVONOIDS;;DANDELION EXTRACT;;REHMANNIAE RADIX EXTRACT;;PROPOLIS;;LECITHIN;;VITAMIN A;;VITAMIN E;;VITAMIN K2;;VITAMIN C;;VITAMIN B1;;VITAMIN B6;;VITAMIN B12;;SOYBEAN OIL;;GELATIN;;GLYCERIN;;NEW COCCIN;;TITANIUM DIOXIDE;;ERYTHROSINE;;INDIGO CARMINE;;PEACH FLAVOR;;VANILLIN","DHC0A360621787"
"1036062348","EX 彼女的秘戀 胎盤膠原錠狀食品","EX PLACENTA & COLLAGEN TABLET","1081209","1031209","欣陽生醫科技股份有限公司","04-23270646","台中市南屯區大業里公益路二段51號8樓","COLLAGEN PEPTIDE;;PLACENTA POWDER;;WHEY POWDER;;COENZYME Q10;;BACILLUS COAGULANS;;LACTOSE;;CALCIUM STEARATE;;CALCIUM CARBOXYMETHYL CELLULOSE;;SILICON DIOXIDE;;MILK FLAVOR;;ASPARTAME","DHC0A360623487"
"1036062562","鈣密® - 膠原礦鈣健體加強錠","PANOSTEO®","1081126","1031126","康百佳實業有限公司","1934-09-18","台北市大同區南京西路76號6樓之3","SILICON DIOXIDE;;SODIUM CARBOXYMETHYL CELLULOSE;;MAGNESIUM STEARATE;;CHOLECALCIFEROL;;CALCIUM CARBONATE;;CALCIUM ASCORBATE;;POLYVINYLPYRROLIDONE","DHC0A360625621"
"1036075509","綜合優維他命錠食品","VEGI-MINS TABLETS","1090210","1040210","秉新藥業股份有限公司","02-27622552","台北市信義區忠孝東路五段429號4樓","FERROUS FUMARATE;;POTASSIUM IODIDE;;MAGNESIUM OXIDE;;ZINC GLUCONATE;;COPPER SULFATE;;MANGANESE CHLORIDE;;CHROMIUM YEAST;;POTASSIUM CHLORIDE;;CHOLINE BITARTRATE;;INOSITOL;;KELP;;SOY LECITHIN;;CITRUS BIOFLAVONOIDS COMPLEX;;CASEIN PHOSPHO PEPTIDE;;TITANIUM DIOXIDE;;HYDROXYPROPYL CELLULOSE;;STEARIC ACID;;SILICON DIOXIDE;;SELENIUM YEAST;;RETINYL PALMITATE;;MALTODEXTRIN;;VITAMIN C;;CHOLECALCIFEROL;;MICROCRYSTALLINE ALPHA-CELLULOSE;;PORCINE GELATIN;;VITAMIN E;;THIAMINE MONONITRATE;;VITAMIN B2;;VITAMIN B6;;VITAMIN B12;;NIACINAMIDE;;FOLIC ACID;;BIOTIN;;CALCIUM PANTOTHENATE;;CALCIUM CARBONATE;;MAGNESIUM STEARATE;;MICRO CRYSTALLINE CELLULOSE;;FD & C BLUE #1 ALUMINUM LAKE;;FD & C RED #40 ALUMINUM LAKE;;FD & C YELLOW #6 ALUMINUM LAKE","DHC0A360755090"
"1046008275","新生複方B加強糖衣錠","SHINSEI B MIX SUGAR TAB","1090505","1040505","秉新藥業股份有限公司","02-27622552","台北市信義區忠孝東路五段429號4樓","MALTITOL SYRUP;;MICROCRYSTALLINE CELLULOSE;;HYDROXYPROPYL CELLULOSE;;LACTOSE;;SILICON DIOXIDE;;CALCIUM STEARATE;;CASTER SUGAR;;EGG SHELL CALCIUM;;GELATIN;;GUM ARABIC;;MICROCRYSTALLINE CELLULOSE;;RIBOFLAVIN PHOSPHATE, SODIUM;;SHELLAC;;CARNAUBA WAX;;BISBENTIAMINE;;RIBOFLAVIN;;NIACIN;;CALCIUM PANTOTHENATE;;PYRIDOXINE HYDROCHLORIDE;;BIOTIN;;FOLIC ACID;;CYANOCOBALAMIN;;D-ALPHA-TOCOPHEROL CONCENTRATE;;STARCH SODIUM OCTENYL SUCCINATE;;OXIDIZED STARCH;;L-ASCORBYL PALMITATE","DHC0A460082759"
"1046015696","歐業金清膠囊食品","OU YEH CLEAR CAPSULES","1090427","1040427","傑耀生物科技有限公司","07-7802103","高雄市三民區義明街18號17樓","EYEBRIGHT EXTRACT;;BILBERRY EXTRACT;;BLACKBERRY LEAF EXTRACT;;L-GLUTAMIC ACID;;MARIGOLD FLOWER EXTRACT;;RED ALGAE;;SYNTHETIC ZEAXANTHIN;;BETA CAROTENE;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE;;FD & C YELLOW #6;;FD & C RED #40;;FD & C BLUE #1","DHC0A460156966"
"1046020212","努提夫硒維他命ACE膠囊狀食品","SELENIUM VITAMINS A.C.E","1090902","1040902","帝寶實業股份有限公司","(02)25078921","臺北市中山區民生東路二段176號5樓","SODIUM SILICOALUMINATE;;WATER;;SODIUM SELENITE;;BOVINE GELATIN;;TITANIUM DIOXIDE;;MICROCRYSTALLINE CELLULOSE;;VITAMIN C;;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);;MAGNESIUM STEARATE;;SILICON DIOXIDE;;VITAMIN A (RETINYL ACETATE);;SUCROSE;;GELATIN;;STARCH ALUMINUM OCTENYL SUCCINATE;;DIBUTYL HYDROXY TOLUENE","DHC0A460202121"
"1046025600","麥佩特魚油膠囊","WINNER TOP EPA CAPSULES","1090609","1040609","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","FISH BODY OIL;;VITAMIN E (D-ALPHA TOCOPHEROL);;GELATIN;;GLYCERIN;;PURIFIED WATER","DHC0A460256000"
"1046029973","溉補錠","ASCOLING TABLETS","1090813","1040813","朴元企業有限公司","02-2311457","新北市五股區民義路一段63巷2號5樓","HYDROXYPROPYL METHYLCELLULOSE;;MAGNESIUM STEARATE;;OYSTER SHELL CALCIUM GRANULE;;CHOLECALCIFEROL;;PORCINE GELATIN;;GUAR BEAN GUM","DHC0A460299733"
"1056040215","三效人蔘膠囊食品","TRIPLE GINSA RUSH™","1100818","1050818","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","AMERICAN GINSENG ROOT EXTRACT;;GINSENG RADIX EXTRACT;;GUARANA SEED EXTRACT;;SIBERIAN GINSENG ROOT EXTRACT;;MAGNESIUM STEARATE;;GELATIN","DHC0A560402156"
"1056040581","秉新健絡錠食品","GLUCOTIN-MSM TABLETS","1100818","1050818","秉新藥業股份有限公司","02-27622552","台北市信義區忠孝東路五段429號4樓","OYSTER SHELL;;SUCROSE;;SODIUM ASCORBATE CRYSTALLINE;;VITAMIN D3 CRYSTALLINE;;MEDIUM CHAIN TRIGLYCERIDES;;SILICON DIOXIDE;;DL-ALPHA-TOCOPHEROL;;CORN STARCH;;GLUCOSAMINE HCL;;SHARK CARTILAGE;;PORCINE COLLAGEN;;METHYLSULFONYL METHANE;;SILICON DIOXIDE;;CAT’S CLAW BARK EXTRACT;;BROMELAIN;;TRISODIUM CITRATE;;CITRIC ACID;;MALTODEXTRIN;;CYANOCOBALAMIN;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;CROSCARMELLOSE SODIUM;;MICROCRYSTALLINE CELLULOSE;;STEARIC ACID;;DICALCIUM PHOSPHATE;;HPMC;;POLYETHYLENE GLYCOL 400;;TITANIUM DIOXIDE","DHC0A560405812"
"1056040600","新舒伸護官錠 PLUS+食品","NEW ULTRA-FLEX TABLETS PLUS","1100818","1050818","秉新藥業股份有限公司","02-27622552","台北市信義區忠孝東路五段429號4樓","VITAMIN D3 CRYSTALLINE;;MEDIUM CHAIN TRIGLYCERIDES;;SILICON DIOXIDE;;DL-ALPHA-TOCOPHEROL;;CORN STARCH;;GLUCOSAMINE HCL;;SHARK CARTILAGE;;PORCINE COLLAGEN;;METHYLSULFONYL METHANE;;SILICON DIOXIDE;;CAT’S CLAW BARK EXTRACT;;BROMELAIN;;TRISODIUM CITRATE;;CITRIC ACID;;MALTODEXTRIN;;CYANOCOBALAMIN;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;CROSCARMELLOSE SODIUM;;MICROCRYSTALLINE CELLULOSE;;STEARIC ACID;;DICALCIUM PHOSPHATE;;HPMC;;POLYETHYLENE GLYCOL 400;;TITANIUM DIOXIDE;;OYSTER SHELL;;SUCROSE;;SODIUM ASCORBATE CRYSTALLINE","DHC0A560406001"
"1056040689","FANCL 纖美體錠","FANCL CALOLIMIT","1100912","1050912","香港商無添加化粧品股份有限公司台灣分公司","02-87220680","台北市信義區松仁路36號12樓","MICROCRYSTALLINE CELLULOSE;;MORUS ALBA LEAF EXTRACT;;DEXTRIN;;GREEN TEA EXTRACT;;CHITOSAN;;MORUS ALBA LEAF EXTRACT;;CORN STARCH;;GYMNEMA SYLVESTRE EXTRACT;;DRIED GLUCOSE SYRUP;;β-CYCLODEXTRIN;;ALPHA CYCLODEXTRIN;;γ-CYCLODEXTRIN;;CALCIUM STEARATE;;SHELLAC;;WHITE KIDNEY BEAN EXTRACT","DHC0A560406890"
"1056040690","FANCL 纖美體錠","FANCL CALOLIMIT","1100908","1050908","香港商無添加化粧品股份有限公司台灣分公司","02-87220680","台北市信義區松仁路36號12樓","MICROCRYSTALLINE CELLULOSE;;MORUS ALBA LEAF EXTRACT;;DEXTRIN;;GREEN TEA EXTRACT;;CHITOSAN;;MORUS ALBA LEAF EXTRACT;;CORN STARCH;;GYMNEMA SYLVESTRE EXTRACT;;DRIED GLUCOSE SYRUP;;β-CYCLODEXTRIN;;ALPHA CYCLODEXTRIN;;γ-CYCLODEXTRIN;;CALCIUM STEARATE;;SHELLAC;;WHITE KIDNEY BEAN EXTRACT","DHC0A560406903"
