查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1026014074","多立康鐵+B群(錠)","","1071124","1021124","殷榮實業股份有限公司","04-22356421","台中市北區漢口路四段367號6樓","磷酸氫鈣;;維生素B1;;維生素B2;;維生素B6;;維生素B12;;菸鹼醯胺;;葉酸;;本多酸鈣;;生物素;;重酒石酸膽鹼+1%二氧化矽包覆(重酒石酸膽鹼、二氧化矽);;葡萄糖酸亞鐵;;紅棗萃取物;;微晶纖維素;;硬脂酸鎂;;二氧化矽;;羥丙基纖維素;;謝菲克德膜衣粉（羥丙基甲基纖維素、聚乙二醇）;;葡萄籽萃取"
"1026015128","允諾兒童維生素B群咀嚼錠","B COMPLEX","1071125","1021125","德來企業有限公司","04-25206478","台中市豐原區三豐路799巷81弄34號","維他命B1;;維他命B2;;菸鹼醯胺;;維他命B6;;葉酸;;維他命B12;;生物素;;金盞花萃取(含葉黃素);;肌醇;;啤酒酵母;;微結晶狀ALPHA-纖維素"
"1026016772","沛力多-EX膠囊","","1080318","1030318","大正貿易有限公司","02-25432289","台北市中山區四平街18號2樓","鹽酸呋喃硫胺;;核黃素四丁酸酯;;磷酸吡哆醛;;甲基鈷胺;;微結晶纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;純水;;食用藍色一號;;食用紅色六號;;二氧化鈦"
"1026022167","維力沛BB糖衣錠","","1080102","1030102","好士登生技股份有限公司","02-26497277","桃園市中壢區九和三街30號5樓之2","鹽酸口夫喃硫胺;;鹽酸口比哆辛;;維生素B12;;醋酸DL-ALPHA-生育醇酯 50%（醋酸DL-ALPHA-生育醇酯、蔗糖、辛烯基丁二酸鈉澱粉、玉米澱粉、水、矽酸鋁鈉）;;維生素B2;;磷酸氫鈣;;食用黃色四號;;米糠及米胚芽萃取物(含γ-穀維素);;菸鹼醯胺;;葉酸;;蔗糖;;二氧化鈦;;乳糖;;本多酸鈣;;硬脂酸鎂;;微結晶狀ALPHA-纖維素;;明膠;;蟲膠;;滑石粉;;二氧化矽"
"1026022168","日安糖衣錠","","1080123","1030123","好士登生技股份有限公司","02-26497277","桃園市中壢區九和三街30號5樓之2","本多酸鈣;;硬脂酸鎂;;微結晶狀ALPHA-纖維素;;明膠;;蟲膠;;滑石粉;;二氧化矽;;鹽酸口夫喃硫胺;;鹽酸口比哆辛;;維生素B12;;醋酸DL-ALPHA-生育醇酯 50%（醋酸DL-ALPHA-生育醇酯、蔗糖、辛烯基丁二酸鈉澱粉、玉米澱粉、水、矽酸鋁鈉）;;維生素B2;;磷酸氫鈣;;食用黃色四號;;麩胺酸發酵物(含GABA-胺基丁酸);;菸鹼醯胺;;葉酸;;蔗糖;;二氧化鈦;;乳糖"
"1026022660","溫士頓C 1000 緩釋錠","Winston C 1000 SR Tablet","1071216","1021216","溫士頓醫藥股份有限公司","06-2533124","台南市永康區鹽洲里仁愛街117號","維生素C;;核黃素（維生素B2）;;微結晶狀ALPHA-纖維素;;乙基纖維素;;硬脂酸鎂"
"1026023308","杏利金盞花萃取葉黃素軟膠囊加強版","Newhealth Plus Enhanced Marigold Lutein Soft Capsules","1071230","1021230","杏輝藥品工業股份有限公司","03-9581101","宜蘭縣冬山鄉中山村中山路84號","β-胡蘿蔔素 30%;;乙酸 D-ALPHA-生育醇酯（維生素E）;;維生素C;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;菸鹼醯胺;;本多酸鈣;;葉酸;;生物素;;葡萄糖酸鋅;;金盞花萃取物（含葉黃素與玉米黃素）;;葡萄子萃取物（含前（原）花青素）;;山桑子萃取物;;脂肪酸甘油酯;;大豆卵磷脂;;大豆油;;明膠;;甘油;;二氧化鈦;;食用黃色四號;;食用紅色四十號;;焦糖色素;;純水"
"1026024272","磷脂康DLPC軟膠囊","","1080214","1030214","騏名貿易有限公司","04-27081123","台中市西屯區市政路386號13樓之8","大豆萃取物（含多元不飽和磷脂膽鹼PPC）;;小麥胚芽油;;維生素E;;菸鹼醯胺;;維生素B6;;維生素B1;;維生素B2;;明膠;;甘油;;純水;;食用黃色四號;;食用紅色六號;;二氧化鈦;;食用藍色一號"
"1026024848","康齡家青木瓜四物口含C錠","","1080106","1030106","三友生技醫藥股份有限公司","066353338","台南市後壁區福安里下寮路207之3號","D-山梨醇;;二氧化矽;;硬脂酸鎂;;蔗糖素;;維生素C;;赤藻糖醇;;當歸萃取物;;白芍萃取物;;熟地黃萃取物;;川芎萃取物;;大棗萃取物;;玫瑰果萃取物;;青木瓜萃取物;;玫瑰香料粉"
"1056057233","納循康膠囊","","1110117","1060117","志旻貿易有限公司","05-2855059","嘉義巿西區光路里新民路468號","山芙蓉萃取粉;;納豆發酵物（含納豆激酶）;;紅麴發酵物（紅麴發酵物、麥芽糊精）;;菸鹼醯胺;;大豆卵磷脂;;紅花籽油;;棕櫚核仁油;;蜂蠟;;明膠;;甘油;;純水;;食用紅色6號;;食用黃色4號;;食用藍色1號;;二氧化鈦"
"1056060315","健富B群緩釋雙層錠","","1101130","1051130","鴻仲生物科技有限公司","06-2636689","台南市南區彰南里新和一路1巷8號2樓之2","硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;菸鹼醯胺;;氰鈷胺明（維生素B12）;;葉酸;;生物素;;磷酸鈣;;本多酸鈣;;甘胺酸鋅;;紅景天萃取;;牛磺酸;;麥芽糊精;;聚乙烯吡咯烷酮;;微結晶狀α-纖維素;;交聯羧甲基纖維素鈉;;二氧化矽;;硬脂酸鎂;;高防潮水性膜衣（聚乙烯醇、滑石粉、二氧化鈦、卵磷脂、三仙膠）;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;二氧化鈦;;聚乙二醇（聚乙二醇、二丁基羥基甲苯）;;滑石粉;;食用紅色六號;;食用黃色四號"
"1026025390","益泛康補膠囊","YI FAN KANG BU CAPSULES","1080119","1030119","橋霖實業有限公司","07-3342269","高雄市前鎮區廣西路173號1樓","鹽酸硫胺明（維生素B1）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;葉酸 12.5%(葉酸、碳酸氫鈉);;血紅素鐵;;維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;微結晶狀ALPHA-纖維素;;二氧化矽;;磷酸鈣;;明膠;;純水;;二氧化鈦;;食用紅色六號;;食用藍色一號"
"1026028813","草本五味子B群錠","","1080213","1030213","維克氏有限公司","06-2911883","台南市頂美一街48巷3弄16號","硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;生物素;;葉酸;;本多酸鈣;;菸鹼醯胺;;重酒石酸膽鹼+1%二氧化矽包覆(重酒石酸膽鹼、二氧化矽);;肌醇;;五味子萃取;;複合胺基酸（L-白胺酸、L-異白胺酸、L-ALPHA胺基異戊酸、L-精胺酸、L-麩酸）;;麥芽糊精;;玉米澱粉;;微結晶狀ALPHA-纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;丙二醇;;二氧化鈦;;食用紅色六號;;食用藍色一號;;食用黃色四號"
"1026030554","聰明選項錠","","1080319","1030319","人人好有限公司","06-3026291","台南市永康區大橋一街103巷67弄32號1樓","菸鹼醯胺;;肌醇;;牛磺酸;;重酒石酸膽鹼+1%二氧化矽包覆(重酒石酸膽鹼、二氧化矽);;磷酸鈣;;磷脂醯絲胺酸;;卵磷脂粉末;;麩胺酸醱酵物;;綠燕麥萃取;;微結晶狀α-纖維素;;乳糖;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;食用紅色六號"
"1026030871","活旺B群軟膠囊","","1080221","1030221","連毅生技有限公司","02-26497277","彰化縣彰化市中央路184號5樓之4","鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;生物素;;葉酸;;菸鹼醯胺;;本多酸鈣;;葡萄糖酸鋅;;五味子萃取粉;;牛磺酸;;樟芝菌絲體;;磷酸鈣;;大豆卵磷脂(含磷脂醯膽鹼);;大豆油;;明膠;;甘油;;純水;;食用紅色六號;;食用黃色四號;;二氧化鈦;;食用藍色一號"
"1030017382","“人生”克能爽糖衣錠","Kuninsan S.C. Tablets “Jen Sheng”","1080710","1030710","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","維生素C;;維生素B1;;葡萄糖醛酸內酯;;乳糖;;馬鈴薯澱粉;;二氧化矽;;硬脂酸鎂;;聚乙烯吡咯烷酮;;蟲膠;;明膠;;蔗糖;;棕櫚蠟;;碳酸鈣;;滑石粉;;食用黃色四號;;食用黃色五號;;二氧化鈦"
"1030038965","EC-12優敏元素膠囊","","1081103","1031103","中生生技製藥股份有限公司","02-86310018","新北市淡水區行忠路120號","鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;菸鹼醯胺;;鹽酸吡哆辛（維生素B6）;;乳酸菌(EC-12)(Enterococcus faecium);;乳酸菌(AC-9 Strain);;菊糖;;西洋參粉末;;乳糖;;硬脂酸鎂;;滑石粉;;明膠;;二氧化鈦;;硫酸月桂酯鈉;;食用藍色一號;;食用黃色五號;;食用黃色四號;;食用紅色六號"
"1036002920","吾補您西片","Opal-C Tablets","1080514","1030514","居禮化學藥品股份有限公司","02-26231666","台北市大安區建國南路一段299號6樓","維生素C;;甘露醇;;玉米澱粉;;乳糖;;檸檬酸;;DL-蘋果酸;;環己基（代）磺醯胺酸鈉;;糖精鈉鹽;;食用黃色4號;;矽酸鋁鎂;;硬脂酸鈣;;檸檬粉香料;;橘子粉香料;;羥丙基甲基纖維素"
"1036003828","我的健康專研 女性綜合維他命葉酸+鐵加強錠","My Health Design Female Multi-Vitamin Folic Acid + Fe Plus Tablets","1080526","1030526","統一生活事業股份有限公司","02-27990560","台北市松山區東興路8號7樓","麥芽糖粉末;;微結晶狀α-纖維素;;甘氨酸亞鐵(甘氨酸亞鐵、檸檬酸、水、麥芽糊精、二氧化矽);;碳酸鈣;;磷酸氫鈣;;維他命E 51%(醋酸DL-α-生育醇、滑石粉、二氧化矽);;羧甲基澱粉鈉;;維生素C 97%(維生素C、玉米澱粉);;二氧化矽;;羥丙基纖維素;;菸鹼醯胺;;硬脂酸鎂;;氧化鎂;;葡萄糖酸鋅;;鉻酵母;;鉬酵母;;硒酵母;;鹽酸吡哆辛（維生素B6）;;本多酸鈣;;葡萄糖酸錳;;防水膜衣（羥丙基甲基纖維素、微結晶纖維素、硬脂酸、二氧化鈦）;;葡萄糖酸銅;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1);;維生素D3 0.25%(辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、DL-α-生育醇、維生素D3);;食用紅色40號鋁麗基;;維生素A醋酸鹽 13%(蔗糖、玉米澱粉、阿拉伯膠、維生素A醋酸鹽、水、DL-α-生育醇、磷酸鈣);;葉酸;;食用紅色7號鋁麗基;;維生素B12;;生物素"
"1036007264","金健力錠","","1080417","1030417","雅護醫藥生技股份有限公司","03-3506251","桃園市龜山區萬壽路二段339號6樓","蕃茄萃取物（含蕃茄紅素）;;金盞草萃取物（含葉黃素酯）;;維生素A醋酸鹽17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;維生素B1;;維生素B2;;維生素B6;;維生素B12;;維生素C 97%(維生素C、羥丙基甲基纖維素);;維生素D3 0.25% (辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維他命E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;生物素;;葉酸;;菸鹼醯胺;;本多酸鈣;;焦磷酸鐵;;氧化鎂;;葡萄糖酸錳;;酵母鉬;;酵母硒;;葡萄糖酸鋅;;氯化鉀;;二氧化矽;;磷酸鈣;;麥芽糊精;;聚乙烯吡咯烷酮;;微結晶狀α-纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;重酒石酸膽鹼+1%二氧化矽包覆(重酒石酸膽鹼、二氧化矽);;肌醇;;碳酸鈣;;酵母鉻;;葡萄糖酸銅;;滑石粉;;丙二醇;;食用藍色一號鋁麗基;;食用紅色七號鋁麗基;;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1)"
"1036007586","渡辺藍莓ADE軟錠","","1080521","1030521","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","山桑子萃取物;;藍莓萃取物;;金盞花萃取物;;乳酸鈣;;醋酸DL-α-生育醇酯 50%（醋酸DL-α-生育醇酯、蔗糖、辛烯基丁二酸鈉澱粉、玉米澱粉、純水、矽酸鋁鈉）;;維生素A醋酸鹽(11.5%)(麥芽糊精、阿拉伯膠、玉米澱粉、維生素A醋酸鹽、維生素E);;維生素D3 0.25%(辛烯基丁二酸鈉澱粉、蔗糖、維他命C、中鏈三酸甘油酯、二氧化矽、維他命E、維他命D3);;果糖;;葡萄糖;;麥芽糖;;柑橘果膠;;蔗糖;;檸檬酸;;檸檬酸鈉;;葡萄香料;;葡萄粉;;葡萄色素（食用藍色1號、食用紅色6號、食用紅色7號、麥芽糊精）;;純水"
"1036009189","“健康工房”永力達膠囊","“Health House”Evereta Capsule","1080319","1030319","永勝藥品工業股份有限公司","05-2218686","嘉義縣民雄鄉興南村頭橋工業區工業三路6之3號","硝酸硫胺明;;核黃素;;鹽酸吡哆辛;;菸鹼醯胺;;本多酸鈣;;啤酒酵母粉;;維生素B12;;葉酸;;玉米澱粉;;乳糖;;微結晶狀α-纖維素;;羥丙基纖維素;;羧甲基澱粉鈉;;硬脂酸鎂;;明膠;;食用黃色五號;;食用黃色四號;;二氧化鈦"
"1026026302","尚好韻葉酸800軟膠囊","","1080207","1030207","尚頤藥業股份有限公司","03-5358269","新竹市武陵路271巷57弄37號2樓","葉酸;;大豆油;;脂肪酸甘油酯(脂肪酸甘油酯、檸檬酸);;蜂蠟;;明膠;;甘油;;D-山梨醇液 70%;;食用紅色六號;;二氧化鈦;;純水"
"1026026654","賜康能軟膠囊","Wellife Capsule","1080213","1030213","聯盛煇實業有限公司","02-28712829","台北市士林區天母東路69巷7之1號1樓","輔酵素Q10;;葉酸;;鹽酸口比哆辛;;氰鈷胺明;;紅花籽油;;明膠;;甘油;;純水;;食用藍色1號;;食用黃色4號;;食用紅色6號"
"1026027264","多立康金盞花萃取物之葉黃素+山桑子(膠囊)","","1080213","1030213","殷榮實業股份有限公司","04-22356421","台中市北區漢口路四段367號6樓","金盞花萃取物(含葉黃素);;山桑子萃取;;金盞花萃取物(含玉米黃素);;藍莓萃取粉末;;小米草萃取;;枸杞萃取;;醋酸維他命A 11.5%(醋酸維他命A、玉米澱粉、麥芽糊精、阿拉伯膠、生育醇);;β-胡蘿蔔素 1% (β-胡蘿蔔素、麥芽糊精、蔗糖、生育醇、阿拉伯膠、中鏈三酸甘油酯、二氧化矽、抗壞血酸鈉);;核黃素;;包衣維生素C 97%(維生素C、乙基纖維素);;乾燥維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;微結晶狀ALPHA-纖維素;;硬脂酸鎂;;二氧化矽;;明膠;;食用藍色一號;;食用紅色六號;;食用紅色七號"
"1026028902","憶仙膠囊","NF-S Capsules","1080123","1030123","中旗生物科技股份有限公司","02-86471887","新北市汐止區大同路三段196之7號8樓","龍眼花萃取物;;維生素B1;;維生素B2;;維生素B6;;維生素B12;;生物素;;本多酸鈣;;菸鹼醯胺;;葉酸;;蜂王漿;;天麻萃取物;;魚油粉;;黑豆粉;;麥芽糊精;;維生素E 醋酸鹽50% (維生素E醋酸鹽、辛烯基丁二酸鈉澱粉、矽鋁酸鈉、蔗糖、玉米澱粉、水);;乳糖;;二氧化矽;;明膠;;二氧化鈦;;食用黃色四號;;食用藍色一號"
"1030003140","B群+鋅錠","B-Complex plus Zinc Tablet","1080317","1030317","味丹生物科技股份有限公司","04-26622111","台中市沙鹿區興安路81號","葡萄糖酸鋅;;牛磺酸;;維生素B1;;維生素B2;;菸鹼醯胺;;維生素B12;;維生素B6;;葉酸;;生物素;;乳糖;;砂糖;;微結晶狀α-纖維素;;硬脂酸鎂;;食用黃色四號鋁麗基;;食用紅色四十號鋁麗基;;食用藍色一號鋁麗基"
"1036001143","VITALPLUS血紅素鐵(軟膠囊)","VITALPLUS IRON,VITAMIN B12 WITH FOLIC ACID","1080506","1030506","勝霖藥品股份有限公司","04-2358-2999","台中市西屯區福和里臺灣大道四段925號20樓之1","紅花籽油;;大豆卵磷脂;;脂肪酸甘油酯;;明膠;;甘油;;純水;;二氧化鈦;;食用紅色40號;;食用藍色1號;;乾燥豬肝粉;;硫酸銅;;硫酸錳;;氧化鎂;;氰鈷胺明（維生素B12）;;葉酸;;焦磷酸鐵(玉米澱粉、焦磷酸鐵、葵花卵磷脂);;豬血紅素"
"1036001683","亮晶明膠囊","","1080318","1030318","永育生物科技有限公司","05-2215738","嘉義市西區光路里新民路466號1樓","金盞草萃取物(含葉黃素);;金盞花萃取物(含玉米黃素);;小米草粉末;;枸杞粉末;;決明子粉末;;山桑子萃取物;;葉酸;;維生素A棕櫚酸+維生素D3(維生素A棕櫚酸、維生素D3、維生素E、玉米油);;碳酸鈣;;BETA-胡蘿蔔素 1% (β-胡蘿蔔素、麥芽糊精、蔗糖、生育醇、阿拉伯膠、中鏈三酸甘油酯、二氧化矽、抗壞血酸鈉);;葡萄糖酸鋅;;大豆油;;棕櫚核仁油;;蜂蠟;;二氧化鈦;;明膠;;甘油;;食用黃色5號;;食用紅色6號"
"1036002918","凱補糖衣錠","Com B Tablets","1080514","1030514","居禮化學藥品股份有限公司","02-26231666","台北市大安區建國南路一段299號6樓","硝酸硫胺明;;核黃素;;菸鹼醯胺;;泛酸鈣;;鹽酸吡哆辛;;氰鈷胺明;;生物素;;乳糖;;玉米澱粉;;磷酸氫鈣;;馬鈴薯澱粉;;硬脂酸鈣;;羥丙基甲基纖維素;;蟲膠;;蓖麻油;;聚甲矽康;;滑石粉;;蔗糖;;明膠;;食用黃色4號"
"1056042841","新佳原麗苷軟膠囊","Gemarin soft Capsule","1100905","1050905","可唯興業有限公司","02-23513790","台北市大安區信義路2段28號8樓","大豆萃取物（含磷脂膽鹼）;;菸鹼醯胺;;肌醇;;牛磺酸;;重酒石酸膽鹼;;氰鈷胺明;;硫酸鋅;;亞麻仁油;;明膠;;甘油;;純水;;二氧化鈦;;食用藍色一號;;食用黃色四號;;食用紅色六號;;朝鮮薊萃取物;;豬肝粉末;;十字珍珠草萃取物;;硝酸硫胺明;;核黃素;;鹽酸吡哆辛"
"1036002919","仁安命片10毫克","Riamin Tablets Strong","1080514","1030514","居禮化學藥品股份有限公司","02-26231666","台北市大安區建國南路一段299號6樓","核黃素;;乳糖;;玉米澱粉;;微晶纖維素;;食用化製澱粉(糊化澱粉);;硬脂酸鈣"
"1036002922","＂居禮＂益護寧B6糖衣錠","Oroton B6 S.C Tablets ＂Curie＂","1080514","1030514","居禮化學藥品股份有限公司","02-26231666","台北市大安區建國南路一段299號6樓","聚甲矽康;;磷酸氫鈣;;滑石粉;;蔗糖;;明膠;;二氧化鈦;;磷酸吡哆醛;;乳糖;;玉米澱粉;;馬鈴薯澱粉;;硬脂酸鈣;;酒精;;羥丙基甲基纖維素;;蟲膠;;蓖麻油"
"1036003729","示百能(金盞花山桑子複方膠囊)","","1080305","1030305","統健實業股份有限公司","02-27582880","台北市忠孝東路四段560號7樓","金盞花抽出物;;維生素C;;乳糖;;山桑子抽出物;;葡萄糖酸鋅;;硬脂酸鎂;;紅藻抽出物;;二氧化矽;;明膠"
"1036009581","補維綜合維他命錠(女性專用)","Bow-V Multivitamin Tablets (for Women)","1080516","1030516","溫士頓醫藥股份有限公司","06-2533124","台南市永康區鹽洲里仁愛街117號","乾燥維生素A醋酸鹽(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;維生素D3 0.25% (辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;L-抗壞血酸（維生素C）;;維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1);;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸吡哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;生物素;;菸鹼醯胺;;葉酸;;當歸萃取粉;;蜂膠萃取物(蜂膠萃取物、麥芽糊精);;碳酸鈣;;重酒石酸膽鹼;;葡萄糖酸亞鐵;;葡萄糖酸銅;;葡萄糖酸錳;;紅花苜蓿萃取;;大豆萃取物(含異黃酮);;蕃茄萃取物(含茄紅素);;琉璃苣油粉(含γ-次亞麻油酸);;麥芽糊精;;微晶纖維素;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;丙二醇;;食用紅色6號;;歐巴代 AMB 80W68912水性防潮膜衣（聚乙烯醇、滑石粉、二氧化鈦、卵磷脂、玉米糖膠）;;聚乙烯吡咯烷酮"
