核備函字號,中文名稱,英文名稱,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"0960404302","愛美力涵纖1.2濃縮熱量含纖維質及果寡醣均衡營養配方","JEVITY PLUS FSMP","2007-06-07","2022-06-07","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","8.00000盎司","WATER;LIQUID MALTODEXTRINE DE18;SODIUM CASEINATE;CALCIUM CASEINATE;ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;HIGH OLEIC SUNFLOWER OIL;CANOLA OIL;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;MEDIUM CHAIN TRIGLYCERIDES;CORN OIL;FIBRIM 3000SOY FIBER, IDENTITY PRESERVED;OAT FIBER;POTASSIUM CHLORIDE;NUTRILOID ARABIC GUM;SODIUM CITRATE;POTASSIUM CITRATE;MAGNESIUM PHOSPHATE, DIBASIC OR TR;CELLULASE;SODIUM CARBONATE;CALCIUM CARBONATE;CHOLINE CHLORIDE;UTM/TM PREMIX 22277;MALTODEXTRIN;FERROUS SULFATE;ZINC SULFATE;CITRIC ACID;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE ANHYDROUS;SODIUM SELENATE;CHROMIUM CHLORIDE;TRICALCIUM PHOSPHATE;VITAMIN PREMIX;DEXTROSE ANHYDROUS;NIACIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;ASCORBIC ACID;TAURINE;L-CARNITINE;POTASSIUM HYDROXIDE;DL-ALPHA-TOCOPHERYL ACETATE;BETA CAROTENE 30%;CORN OIL;BETA CAROTENE;VIT A (PALMITATE 250.000 IU/G);VITAMIN D3 OIL SOLUBLE;POTASSIUM IODIDE;PHYLLOQUINONE","荷蘭","DHD09604043028"
"088039240","益肺佳慢性肺部疾病專用高熱量液體營養品","PULMOCARE SPECIALIZED NUTRITION FOR PULMONARY PATIENTS","1999-08-05","2021-08-04","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","","","WATER;ACID CASEIN;SUCROSE;CANOLA OIL;MALTODEXTRIN;FRACTIONATED COCONUT OIL;CORN OIL;CALCIUM CASEINATE;POTASSIUM CITRATE;SODIUM HYDROXIDE;HIGH OLEIC SAFFLOWER OIL;MAGNESIUM CHLORIDE;TRICALCIUM PHOSPHATE;SOY LECITHIN;SODIUM CITRATE;NATURAL & ARTIFICIAL VANILLA FLAVOR;POTASSIUM PHOSPHATE, DIBASIC;POTASSIUM CITRATE;NATURAL & ARTIFICIAL VANILLA FLAVOR;ASCORBIC ACID;CHOLINE CHLORIDE;POTASSIUM HYDROXIDE;ULTRA TRACE / TRACE MINERAL PREMIX;ZINC SULFATE;FERROUS SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENATE;VITAMIN PREMIX (OIL SOLUBLE);COCONUT OIL;VITAMIN E ACETATE;VITAMIN K1;VITAMIN D3;TAURINE;L-CARNITINE;VITAMIN PREMIX (OIL SOLUBLE);NIACINAMIDE;CALCIUM PANTOTHENATE;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;DEXTROSE;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;SODIUM CHLORIDE;GELLAN GUM;BETA-CAROTENE;VITAMIN A PALMITATE;POTASSIUM IODIDE","美國","DHD09000246659"
"0960408189","葡勝納嚴選專為糖尿病及血糖代謝異常患者設計的營養品","GLUCERNA SELECT","2007-11-22","2022-11-22","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","500.00000毫升;250.00000毫升;200.00000毫升;2000.00000毫升;1500.00000毫升","WATER;SODIUM CASEINATE;CANOLA OIL;MALTRIN M100;HIGH OLEIC SUNFLOWER OIL;FRUCTOSE;MALTITOL SYRUP POWDER;FIBRIM 3000SOY FIBER, IDENTITY PRESERVED;ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;FRUCTO OLIGOSACCHARIDES;MALTODEXTRIN;PROPYLENE GLYCOL ALGINATE;LECITHIN, PCR NEGATIVE, IP;POTASSIUM CHLORIDE;SODIUM CITRATE;ARTIFICIAL VANILLA FLAVOR;M.INOSITOL;MAGNESIUM CHLORIDE;CALCIUM CITRATE;CALCIUM CARBONATE;POTASSIUM HYDROXIDE;MAGNESIUM PHOSPHATE DIBASIC;CHOLINE CHLORIDE;POTASSIUM PHOSPHATE, DIBASIC;UTM/TM PREMIX 22277;MALTODEXTRIN;FERROUS SULFATE;ZINC SULFATE;CITRIC ACID;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE;CHROMIUM CHLORIDE;SODIUM SELENATE;ASCORBIC ACID;CARRAGEENAN (VISCARIN SA-359);VITAMIN PREMIX;DEXTROSE ANHYDROUS;NIACIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;TAURINE;CARNITINE;POTASSIUM HYDROXIDE;POTASSIUM CITRATE;BETA CAROTENE 30%;CORN OIL;BETA-CAROTENE;VITAMIN A PALMITATE;VIT A (PALMITATE 250.000 IU/G);CORN OIL;DL-ALPHA-TOCOPHERYL ACETATE;VITAMIN D3 OIL SOLUBLE;MCT OIL;VITAMIN D3;POTASSIUM IODIDE;CHROMIUM CHLORIDE;PHYLLOQUINONE","荷蘭","DHD09604081892"
"1066011088","亞培安素優能基均衡營養配方(香草口味-少甜)","ENSURE LOW SUGAR VANILLA","2017-10-02","2022-10-02","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","CORN SYRUP SOLIDS;MALTODEXTRIN;HIGH OLEIC SUNFLOWER OIL;SODIUM CASEINATE;CALCIUM CASEINATE;INULIN;OLIGOFRUCTOSE;SOY OIL;ISOLATED SOY PROTEIN;MILK PROTEIN ISOLATE;CANOLA OIL;POTASSIUM CITRATE;SODIUM CITRATE;TRICALCIUM PHOSPHATE;ARTIFICIAL DRY VANILLA FLAVOR OR ARTIFICIAL VANILLA FLAVOR;MAGNESIUM CHLORIDE;POTASSIUM CHLORIDE;CHOLINE CHLORIDE;MAGNESIUM PHOSPHATE DIBASIC;ASCORBIC ACID;LECITHIN;NIACINAMIDE;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;SODIUM CHLORIDE;L-ASCORBYL PALMITATE;ZINC SULFATE;FERROUS SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE;CHROMIUM CHLORIDE;SODIUM SELENATE;MALTODEXTRIN (DILUENT);IRON PYROPHOSPHATE;DL-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;PHYLLOQUINONE;VITAMIN D (CHOLECALCIFEROL);SUNFLOWER OIL (DILUENT);MIXED TOCOPHEROLS;SUNFLOWER OIL (DILUENT);DL-ALPHA TOCOPHERYL ACETATE;VITAMIN A PALMITATE;SUNFLOWER OIL (DILUENT);BETA CAROTENE;DILUENT (CORN OIL);POTASSIUM IODIDE;THIAMINE HYDROCHLORIDE;VITAMIN D (CHOLECALCIFEROL);DILUENT (MCT OIL)","新加坡","DHD0A660110882"
"1025020121","葡勝納3重強護粉狀配方(香草口味)","GLUCERNA TRIPLE CARE VANILLA POWDER","2013-09-25","2018-09-25","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","52.10000公克;850.00000公克;900.00000公克","MALTODEXTRIN;CALCIUM CASEINATE;MALTODEXTRIN;MALTITOL;SOY OIL;FRUCTOSE;SOY PROTEIN ISOLATE;HIGH OLEIC SUNFLOWER OIL;FRUCTO OLIGOSACCHARIDES;GLYCERIN;POTASSIUM CHLORIDE;SODIUM SULFITE, ANHYDROUS;MAGNESIUM PHOSPHATE DIBASIC;ARTIFICIAL VANILLA FLAVOR;POTASSIUM PHOSPHATE, DIBASIC;INOSITOL;MAGNESIUM SULFATE;SODIUM CHLORIDE;POTASSIUM CITRATE;CHOLINE CHLORIDE;LECITHIN, PCR NEGATIVE, IP;CALCIUM CARBONATE;SODIUM CITRATE;NIACIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;XANTHAN GUM;ZINC SULFATE;FERROUS SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE ANHYDROUS;CHROMIUM CHLORIDE;SODIUM SELENATE;MALTODEXTRIN;ASCORBYL PALMITATE;ASCORBIC ACID;TAURINE;POTASSIUM HYDROXIDE (PROCESSING AI;L-CARNITINE;DL-ALPHA-TOCOPHERYL ACETATE;VIT A,PALMITATE (250.000 IU/G);PHYLLOQUINONE;VITAMIN D3 OIL SOLUBLE;CORN OIL;POTASSIUM HYDROXIDE (PROCESSING AI;MIXED TOCOPHEROL;SUNFLOWER OIL;CHROMIUM PICOLINATE;POTASSIUM IODIDE;INGREDIENT WATER;SUCROMALT","荷蘭","DHD0A250201210"
"0970403279","倍力素癌症專用營養品(香橙口味)","PROSURE","2008-05-16","2018-05-16","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","380.00000公克;37.50000公克","MALTODEXTRIN;PROPYLENE GLYCOL ALGINATE;SUCROSE;MARINE OIL;FRUCTO OLIGOSACCHARIDES;GUM ARABIC;MCT OIL;WHEY PROTEIN HYDROLYSATE;MAGNESIUM SULFATE;SODIUM PHOSPHATE MONOBASIC MONOHYDRATE;SOY LECITHIN;SOY OIL;SODIUM CHLORIDE;POTASSIUM CITRATE;FIBRIM 3000SOY FIBER, IDENTITY PRESERVED;CALCIUM CARBONATE;HIGH OLEIC SUNFLOWER OIL;NATURAL & ARTIFICIAL ORANGEFLAVOR;VITAMIN PREMIX ES29435;MALTODEXTRIN;VITAMIN E 50%;NIACIN;CALCIUM PANTOTHENATE;VITAMIN B12;VITAMIN A ACETATE;D-BIOTIN;VITAMIN D3;FOLIC ACID;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;VITAMIN K1;ASCORBIC ACID;CHOLINE CHLORIDE;SODIUM SULFITE, ANHYDROUS;ASCORBYL PALMITATE;POTASSIUM CHLORIDE;TAURINE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT ;MIXED TOCOPHEROL;TARA GUM;CARNITINE;ZINC SULFATE;BETA CAROTENE 30%;CORN OIL;BETA-CAROTENE;MANGANESE SULFATE;MINERAL MIX COPPER SULFATE;MALTODEXTRIN;COPPER SULFATE, PENTAHYDRATE;VITAMIN D3;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENATE","西班牙","DHD09704032794"
"0990067194","小安素強護均衡營養配方","PEDIASURE COMPLETE TRIPLE SURE SYSTEM","2011-03-04","2022-03-04","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","49.00000公克;900.00000公克;1700.00000公克;850.00000公克;1600.00000公克;392.00000公克","HYDROLYZED CORNSTARCH;SUCROSE;MILK PROTEIN CONCENTRATE;SOY OIL;HIGH OLEIC SUNFLOWER OIL;WHEY PROTEIN CONCENTRATE;MCT OIL;ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;FRUCTO-OLIGOSACCHARIDE (FOS) POWDER;POTASSIUM CITRATE;ARTIFICIAL VANILLA FLAVOR;MAGNESIUM PHOSPHATE DIBASIC;POTASSIUM CHLORIDE;SODIUM CHLORIDE;TRICALCIUM PHOSPHATE;TAURINE;INOSITOL;FERROUS SULFATE;L-CARNITINE TARTRATE;ZINC SULFATE;D-CALCIUM PANTOTHENATE;NIACIN;MANGANESE SULFATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;COPPER SULFATE;FOLIC ACID;POTASSIUM IODIDE;CHROMIUM CHLORIDE;SODIUM SELENITE;SODIUM MOLYBDATE ANHYDROUS;BIOTIN;CYANOCOBALAMIN;DEXTROSE;DHASCO (DOCOSAHEXAENOIC ACID SINGLE CELL OIL);CHOLINE CHLORIDE;POTASSIUM PHOSPHATE, MONOBASIC;CALCIUM CARBONATE;POTASSIUM PHOSPHATE, DIBASIC;ASCORBIC ACID;ARACHIDONIC ACID (AA) FROM M ALPINA;ASCORBYL PALMITATE;DL-ALPHA-TOCOPHERYL ACETATE;DILUENT (CORN OR SUNFLOWER OIL);VIT A (PALMITATE 250.000 IU/G);PHYLLOQUINONE;VITAMIN D3;LACTOBACILLUS ACIDOPHILUS;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;DL-ALPHA-TOCOPHERYL ACETATE;BIFIDOBACTERIUM INFANTIS;VITAMIN A PALMITATE;POTASSIUM IODIDE","新加坡","DHD09900671942"
"1046027813","創快復元素營養品","ALITRAQ","2015-11-25","2020-11-25","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","76.00000公克;456.00000公克","MALTODEXTRINE;SUCROSE;ISOLATED SOY PROTEIN;L-GLUTAMINE;FRUCTOSE;MCT OIL;HIGH OLEIC SUNFLOWER OIL;WHEY PROTEIN CONCENTRATE (75% PROTEIN);ARTIFICIAL VANILLA CREAM FLAVOR;L-ARGININE;WHEY PROTEIN HYDROLYSATE LACTOSE FREE;MAGNESIUM SULFATE;L-LEUCINE;L-LYSINE MONOHYDROCHLORIDE;L-PHENYLALANINE;L-VALINE;SODIUM CITRATE;L-METHIONINE;L-ISOLEUCINE;L-THREONINE;POTASSIUM CHLORIDE;CALCIUM CARBONATE;SODIUM PHOSPHATE DIBASIC DIHYDRATE;POTASSIUM PHOSPHATE DIBASIC TRIHYDRATE;L-TYROSINE;ULTRA MICRONIZED TRICALCIUM PHOSPHATE;POTASSIUM HYDROXIDE;CHOLINE CHLORIDE;L-HISTIDINE;SODIUM CHLORIDE;NATURAL AND ARTIFICIAL BUTTERSCOTCH FLAVOR;L-TRYPTOPHAN;WS VITAMIN PREMIX 6;ASCORBIC ACID;CALCIUM-D-PANTOTHENATE;NIACINAMIDE;PYRIDOXINE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;D-BIOTIN;CYANOCOBALAMIN;MALTODEXTRIN (DILUENT);XANTHAN GUM;TAURINE;L-CARNITINE;FERROUS SULFATE;OS VITAMIN PREMIX 4;VITAMIN E (DL-ALPHA TOCOPHERYL ACETATE);VITAMIN A PALMITATE;VITAMIN K1;VITAMIN D3;SUNFLOWER OIL (DILUENT);ZINC SULFATE;ASCORBYL PALMITATE;MINERAL MIX COPPER SULFATE;COPPER SULFATE PENTAHYDRATE;MALTODEXTRIN (DILUENT);MANGANESE SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENATE","西班牙","DHD0A460278134"
"1015013254","管灌安素均衡等滲透壓營養品","OSMOLITE","2012-08-06","2018-07-31","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","237.00000毫升","WATER;MALTODEXTRIN;MALTODEXTRIN;SODIUM CASEINATE;SAFFLOWER OIL;CANOLA OIL;SOY PROTEIN;MCT OIL;CALCIUM CASEINATE;TRICALCIUM PHOSPHATE;POTASSIUM CITRATE;MAGNESIUM CHLORIDE;SOY LECITHIN;SODIUM CITRATE;CARRAGEENAN;MAGNESIUM SULFATE;CHOLINE CHLORIDE;ASCORBIC ACID;MALTODEXTRIN;ZINC SULFATE;FERROUS SULFATE;CITRIC ACID;MANGANESE SULFATE;COPPER SULFATE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;SODIUM SELENATE;TAURINE;L-CARNITINE;NIACINAMIDE;DEXTROSE;CALCIUM PANTOTHENATE;THIAMINE HYDROCHLORIDE (VIT B1);RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;BIOTIN;FOLIC ACID;CYANOCOBALAMIN;VITAMIN E;CORN OIL;VITAMIN K1;VITAMIN D;VITAMIN A PALMITATE;PYRIDOXINE HCL;POTASSIUM IODIDE;CORN OIL","美國","DHD0A150132548"
"0970402946","亞培安素優能基配方(香草口味)","ENSURE POWDER VANILLA","2008-05-13","2018-05-13","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","粉劑","850.00000公克","DEIONIZED CORN SYRUP LIQUID, DE 25-33/42 BAUME;LIQUID MALTODEXTRINE DE18;SUCROSE;HIGH OLEIC SUNFLOWER OIL;SODIUM CASEINATE;CALCIUM CASEINATE;LNULIN, OLIGOFRUCTOSE(FRUCTOOLIGOSACCHARIDES);INULIN;FRUCTO OLIGOSACCHARIDES;SUGAR;SOY OIL;ISOLATED SOY PROTEIN SUPRO 1610, IDENTITY;MILK PROTEIN ISOLATE;CANOLA OIL;SODIUM CITRATE;POTASSIUM CITRATE;TRICALCIUM PHOSPHATE;POTASSIUM CHLORIDE;MAGNESIUM CHLORIDE;CHOLINE CHLORIDE;VITAMIN PREMIX;NIACIN;CALCIUM PANTOTHENATE;PYRIDOXINE HYDROCHLORIDE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;FOLIC ACID;BIOTIN;CYANOCOBALAMIN;DEXTROSE ANHYDROUS;ARTIFICIAL VANILLA FLAVOR;ASCORBIC ACID;UTM/TM PREMIX;ZINC SULFATE;FERROUS SULFATE;MANGANESE SULFATE;CUPRIC SULFATE;SODIUM MOLYBDATE ANHYDROUS;CHROMIUM CHLORIDE;SODIUM SELENATE;MALTODEXTRIN;POTASSIUM PHOSPHATE, DIBASIC;POTASSIUM HYDROXIDE;ASCORBYL PALMITATE;TOCOPHEROL-2 FOOD GRADE ANTIOXIDANT;MIXED TOCOPHEROL;SOY OIL;VITAMIN AD3E PREMIX;DL-ALPHA-TOCOPHERYL ACETATE;VIT A (PALMITATE 250.000 IU/G);PHYLLOQUINONE;VITAMIN D3;DILUENT (CORN OR SUNFLOWER OIL);VITAMIN A PALMITATE;VIT A (PALMITATE 250.000 IU/G);DILUENT (CORN OR SUNFLOWER OIL);FERROUS SULFATE;BETA CAROTENE 30%;BETA-CAROTENE;DILUENT (CORN OIL);VITAMIN D3 OIL SOLUBLE;VITAMIN D3;MCT OIL;POTASSIUM IODIDE;WATER","荷蘭","DHD09704029462"
"088018763","沛力體部分水解蛋白質及精胺酸液體營養品","PERATIVE","1999-05-27","2021-05-26","美商亞培股份有限公司","02-25050828","台北市中山區民生東路3段51號6樓及49號5樓、6樓","液劑","237.00000毫升;237.00000毫升","MALTODEXTRIN;LACTALBUMIN HYDROLYSATE;CANOLA OIL;MCT OIL;L-ARGININE;CORN OIL;MAGNESIUM CHLORIDE;POTASSIUM CITRATE;CALCIUM PHOSPHATE, TRIBASIC;SOY LECITHIN;ASCORBIC ACID;POTASSIUM PHOSPHATE, DIBASIC;CHOLINE CHLORIDE;CARRAGEENAN;POTASSIUM CHLORIDE;ULTRA TRACE / TRACE MINERAL PREMIX;TAURINE;L-CARNITINE;VITAMIN PREMIX (WATER SOLUBLE);ZINC SULFATE;VITAMIN PREMIX (OIL SOLUBLE);FERROUS SULFATE;VITAMIN E ACETATE;NIACINAMIDE;CALCIUM PANTOTHENATE;MANGANESE SULFATE;BETA-CAROTENE;CUPRIC SULFATE;THIAMINE HYDROCHLORIDE;PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN;VITAMIN A PALMITATE;FOLIC ACID;BIOTIN;CHROMIUM CHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENATE;VITAMIN K1;CYANOCOBALAMIN;VITAMIN D3;PARTIALLY HYDROLYZED SODIUM CASEINATE","美國","DHD09000112342"
"1066000977","REG. EN力增未洗腎配方原味口味","REG. EN 10% LPF ORIGINAL FLAVOR","2017-10-15","2022-10-15","新加坡商艾益生私人有限公司","02-26971836","新北市汐止區新台五路1段99號35樓之6","液劑","237.00000毫升;278.00000毫升","PURE WATER;MALTODEXTRIN;SAFFLOWER SEED OIL;CALCIUM CASEINATE;CANOLA OIL;FRUCTOOLIGOSACCHARIDES;ISOMALTULOSE;GLYCERINE;WHEY PROTEIN;INDIGESTIBLE MALTODEXTRIN;SOYBEAN LECITHIN;SODIUM CITRATE;GLYCERIN FATTY ACID ESTER;MEDIUM CHAIN TRIGLYCERIDES;SODIUM STEARYL 2-LACTYLATE;POTASSIUM PHOSPHATE, DIBASIC;SUCROSE FATTY ACID ESTER;CHOLINE CHLORIDE;CALCIUM CARBONATE;VITAMIN C ( ASCORBIC ACID );SODIUM CHLORIDE;POTASSIUM CITRATE;POTASSIUM CHLORIDE;MAGNESIUM OXIDE;L-CARNITINE;TAURINE;ZINC GLUCONATE;VITAMIN E ( D-ALPHA-TOCOPHERYL ACETATE);IRON SULFATE;SILICON RESIN;NICOTINAMIDE;VITAMIN B12 (CYANOCOBALAMIN);VITAMIN A (DRY FORM);CALCIUM PANTOTHENATE;VITAMIN B6 ( PYRIDOXINE HYDROCHLORIDE );MANGANESE SULFATE;VITAMIN B1;CUPRIC SULFATE;VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B2 (RIBOFLAVIN);VITAMIN K1 (PHYLLOQUINONE);FOLIC ACID;BIOTIN;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE;SODIUM SELENATE","台灣","DHD0A660009771"
"1066000978","Reg.EN力增洗腎配方原味口味","Reg.EN DIALYSIS FORMULA ORIGINAL FLAVOR","2017-11-15","2022-11-15","新加坡商艾益生私人有限公司","02-26971836","新北市汐止區新台五路1段99號35樓之6","液劑","237.00000毫升;278.00000毫升","水(逆滲透水);麥芽糊精;紅花籽油;酪蛋白鈣(乾酪素鈣);砂糖;芥花油;酪蛋白鈉(乾酪素鈉);果寡糖;異麥芽酮糖醇;乳清蛋白;甘油;脂肪酸甘油酯;難消化性麥芽糊精;卵磷脂(源自大豆);檸檬酸鈉;中鏈三酸甘油酯(MCT);氯化鎂;氯化膽鹼;氫氧化鉀;L-抗壞血酸（維生素C）;檸檬酸鉀;L-肉酸;氯化鉀;牛磺酸;葡萄糖酸鋅;磷酸氫二鉀;氧化鎂;硫酸亞鐵;菸鹼醯胺;(維生素B12) 麥芽糊精、檸檬酸鈉、檸檬酸、氰鈷胺明(維生素B12)】;醋酸維生素A (麥芽糊精、玉米澱粉、阿拉伯膠、維生素A粉末、生育醇);泛酸鈣;維生素B6（鹽酸吡哆辛）;硫酸錳;硝酸硫胺明（維生素B1）;硫酸銅;維生素D3 (辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、DL-α-生育醇、維生素D3);核黃素（維生素B2）;葉酸;維生素K1 (阿拉伯膠、蔗糖、維生素K1);生物素;三氯化鉻;碘化鉀;鉬酸鈉;硒酸鈉","台灣","DHD0A660009782"
"0990021016","優樂適U-168含纖均衡營養配方","UNECE U-168","2010-10-08","2020-10-08","寶鴻生技股份有限公司","06-2020727","台南市永康區埔園里龍國街128巷31弄3號1樓","粉劑","54.00000公克;1800.00000公克;21.60000公克;26.00000公克;1.00000公斤;324.00000公克;390.00000公克;864.00000公克","麥芽糊精;芥花油粉;大豆蛋白粉;乳清蛋白;葵花油;菊糖;檸檬酸鉀;磷酸氫鈣;氯化鎂;氯化鈉;ENTEROCOCCUS FAECIUM;重酒石酸膽鹼;嗜酸乳桿菌(LACTOBACILLUS ACIDOPHILUS）;比菲德氏菌;香草粉;L-麩醯胺酸;L-甲硫胺酸;維生素 C;葡萄糖酸鋅;牛磺酸;L-肉酸;焦磷酸鐵;硒酵母;鉻酵母;鉬酵母;葡萄糖酸錳;NIACINAMIDE;本多酸鈣;維生素B12;維生素A醋酸鹽;葡萄糖酸銅;維生素 B6;維生素B2;維生素 B1;維生素D3;維生素E;維生素K1;葉酸;生物素;碘化鉀","台灣","DHD09900210163"
"0980460610","優樂適U-99透析適用營養品","UNECE U-99","2009-06-17","2019-06-17","寶鴻生技股份有限公司","06-2020727","台南市永康區埔園里龍國街128巷31弄3號1樓","粉劑","57.00000公克;1710.00000公克;855.00000公克;25.00000公克;375.00000公克","WHEY PROTEIN;SOY PROTEIN;MALTODEXTRIN;RESISTANT MALTODEXTRIN;CANOLA OIL;SUNFLOWER OIL;SUCROSE;L-CARNITINE;L-ARGININE;LACTOFERRIN;CHOLINE BITARTRATE;VANILLA POWDER;CALCIUM CITRATE;POTASSIUM CHLORIDE;MAGNESIUM CHLORIDE;FERRIC PYROPHOSPHATE;SODIUM CITRATE;ZINC GLUCONATE;COPPER GLUCONATE;MANGANESE GLUCONATE;SELENIUM YEAST;POTASSIUM IODIDE;VITAMIN A ACETATE;BETA-CAROTENE;THIAMINE HYDROCHLORIDE;RIBOFLAVIN;PYRIDOXINE HYDROCHLORIDE;CYANOCOBALAMIN;L-ASCORBIC ACID;VITAMIN D3;DL-ALPHA-TOCOPHERYL ACETATE;VITAMIN K1;FOLIC ACID;BIOTIN;NICOTINAMIDE;CALCIUM PANTOTHENATE;TAURINE","台灣","DHD09804606108"
"0990005951","優樂適U-12含纖均衡營養食品","UNECE U-12","2010-08-11","2020-08-11","寶鴻生技股份有限公司","06-2020727","台南市永康區埔園里龍國街128巷31弄3號1樓","粉劑","58.00000公克;1740.00000公克;870.00000公克;1800.00000公克;27.00000公克;405.00000公克","麥芽糊精;芥花油粉;乳清蛋白;大豆蛋白粉;葵花油;難消化性麥芽糊精;檸檬酸鈉;氯化鈉;氯化鎂;磷酸氫鈣;重酒石酸膽鹼;L-精胺酸;L-麩醯胺酸;香草粉;維生素 C;葡萄糖酸鋅;牛磺酸;L-肉酸;焦磷酸鐵;硒酵母;鉻酵母;鉬酵母;葡萄糖酸錳;菸鹼醯氨;維生素B12;本多酸鈣;維生素A醋酸鹽;葡萄糖酸銅;維生素E;維生素 B6;維生素B2;維生素 D3;維生素 B1;維生素K1;葉酸;生物素;碘化鉀","台灣","DHD09900059510"
"1025012821","豐盛良膳","PROSPERITY NUTRIMENT ESSENCE","2013-05-20","2018-05-20","豐盛生醫股份有限公司","05-2788308","嘉義市東區中庄里忠孝路627號1樓","粉劑","48.00000公克","植物油粉末;麥芽糊精;乳清蛋白;大豆蛋白粉;卵磷脂;寡糖粉;菊糖;牛磺酸;重酒石酸膽鹼;碳酸鈣;氧化鎂;硫酸銅;硫酸鋅;酵母鉻;葡萄糖酸錳;酵母鉬;碘化鉀;氯化鉀;氯化鈉;MCT FAT POWDER;OAT FIBER;大豆油;β-胡蘿蔔素;維生素A;維生素D;維生素E;VIT K;維生素C;維生素B1;維生素B2;維生素B6;維生素B12;生物素;葉酸;本多酸鈣;菸鹼酸;麥芽糊精;氯化鈉;氯化鉀;氯化膽鹼;碳酸鈣;氧化鎂;焦磷酸鐵;硫酸鋅;三氯化鉻;碘化鉀;硫酸錳;硫酸銅;硒酸鈉;鉬酸鈉;磷酸鈣;麥芽糊精","台灣","DHD0A250128218"
